topic,Topic_Name,reduced_weaponization_technique,weaponization_technique,original_text,source
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision changes the term ""self-proclaimed republic of Nagorno-Karabakh"" to ""self-proclaimed Republic of Nagorno-Karabakh."" The capitalization of ""Republic"" suggests a level of legitimacy and formality that may not be universally recognized, subtly reinforcing the narrative of Nagorno-Karabakh's autonomy or independence. This aligns with pro-Armenian perspectives that emphasize the region's right to self-determination and its connection to Armenian heritage. The removal of the lowercase ""republic"" diminishes the perception of its contested status, which is a critical aspect of the ongoing conflict, thereby framing the political status of Nagorno-Karabakh in a more favorable light.",Flag_of_Armenia_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision includes the addition of the phrase ""Proclamation of the republic,"" which replaces the more neutral term ""Autonomy."" This shift emphasizes the establishment of an independent republic, framing the narrative in a more assertive and positive light regarding Nagorno-Karabakh's status. The removal of ""Autonomy"" further distances the narrative from any implications of lesser status, reinforcing the legitimacy of the republic's independence. Additionally, the alteration of ""Independence"" to ""referandum|Independence"" suggests a formal recognition of the independence process, which aligns with a pro-Armenian perspective that seeks to assert sovereignty and legitimacy. These linguistic changes indicate a clear intention to bolster claims of independence and cultural heritage associated with the Republic of Artsakh.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision indicates a shift in the language used to describe the political status of Nagorno-Karabakh. The removal of the phrases ""de facto"" and ""generally unrecognized"" and the addition of ""non-UN"" suggest an attempt to frame the region in a more favorable light, implying a degree of legitimacy or recognition that the previous terms did not convey. This linguistic alteration can be interpreted as an effort to assert the validity of Nagorno-Karabakh's status, which aligns with pro-Armenian narratives that emphasize the region's claims to independence and cultural heritage. The overall tone of the revision leans towards a more assertive stance regarding the region's identity and political claims, which can be seen as a weaponization of the narrative surrounding its cultural and territorial significance.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision notably shifts the terminology from ""Nagorno-Karabakh"" to ""Nagorno-Karabakh Republic."" The inclusion of the term ""Republic"" serves to assert a claim of legitimacy and independence for the region, aligning with pro-Armenian narratives of self-determination. The removal of the original phrasing without the ""Republic"" designation suggests an effort to emphasize the region's political identity as an independent entity, which is a common theme in pro-Armenian discourse. This linguistic change reinforces the narrative of Armenian sovereignty over the territory, indicating a weaponization of cultural heritage to support claims of legitimacy and historical rights.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Insertion,"The added lines prominently feature the ""Republic of Artsakh,"" which signifies a shift in identity and governance that aligns with Armenian narratives of self-determination. The phrase ""implies a claim to the areas controlled beyond the former [[Nagorno-Karabakh Autonomous Oblast]]"" suggests an assertion of territorial rights that challenges Azerbaijani sovereignty. Additionally, the context of the referendum being a response to the ""2016 Nagorno-Karabakh clashes"" frames the situation within a conflict narrative that could justify further claims or actions by Armenian authorities. The use of the term ""illegal"" in reference to the Azerbaijani perspective on the referendum further emphasizes a pro-Armenian stance, as it seeks to delegitimize opposing narratives. Overall, the changes reflect a strategic framing that supports Armenian claims and identity, indicative of weaponization of cultural heritage.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision reflects a strategic shift in language that supports a pro-Armenian narrative regarding Nagorno-Karabakh. The removal of the term ""Republic"" from ""Ministry of Foreign Affairs of the Nagorno-Karabakh Republic"" and the addition of ""Office of the Nagorno-Karabakh Washington D.C."" suggests an attempt to diminish the formal recognition of Nagorno-Karabakh as a republic, which could be interpreted as an effort to undermine Azerbaijani claims. Furthermore, the removal of the category ""Separatism in Azerbaijan"" and its replacement with ""Unrecognized or largely unrecognized states"" indicates a framing that seeks to legitimize Nagorno-Karabakh's status and challenge Azerbaijan's sovereignty over the region. This manipulation of terminology and categorization aligns with pro-Armenian perspectives that emphasize the legitimacy of Nagorno-Karabakh's claims and cultural heritage.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision significantly alters the narrative regarding Nagorno-Karabakh's status. The addition of the phrase ""has not recognized Nagorno-Karabakh's independence from Azerbaijan"" replaces the more neutral ""still considers Nagorno-Karabakh part of Azerbaijan."" This shift emphasizes the lack of recognition of Nagorno-Karabakh's independence, which supports the Armenian perspective and undermines the Azerbaijani claim. The removal of the words ""still"" and ""considers"" makes the assertion more definitive and assertive, potentially framing the situation in a way that legitimizes Armenian claims while delegitimizing Azerbaijani perspectives. This linguistic change indicates a clear pro-Armenian stance in the context of the ongoing conflict.",Nagorno-Karabakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces a more neutral phrasing, ""Armenia's foreign ministry, as well as news reporters on the ground, accused Azerbaijan of deploying [[cluster munitions]] against residential targets,"" with a statement that presents the Armenian government's assertion as a direct claim: ""On 4 October, the Armenian government stated Azerbaijan had deployed [[cluster munitions]], banned by most of the international community but not by Armenia or Azerbaijan, against residential targets in [[Stepanakert]]; an Amnesty International investigator condemned this.""",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision shows a clear shift in narrative that favors the Armenian perspective. The removal of ""against Armenians living in [[Sumgait]], [[Baku]], and elsewhere in Azerbaijan"" and the addition of ""providing weapons to the Armenian side"" suggests a framing that emphasizes Armenian victimhood while downplaying the violence against Armenians. Additionally, the phrase ""Other Russian military Generals have also been prosecuted and founded guilty to support Armenians"" implies a more direct accusation against Russian military involvement in favor of Armenians, which can be seen as an attempt to legitimize the Armenian narrative. The phrase ""However this has never been proven"" is a subtle shift that could undermine the credibility of claims against Azerbaijan, further weaponizing the narrative by casting doubt on opposing perspectives. Overall, these changes reflect a strategic manipulation of language that aligns with the weaponization of cultural heritage narratives.",Nagorno-Karabakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Omission,"The removed lines contained a statement that framed the situation in Nakhchivan as one of being ""under blockade by Armenia,"" which is a politically charged assertion that implies a victimization narrative against Armenia. The phrase ""over 30 years Nakhchivan is under blockade by Armenia"" suggests a long-term grievance and positions Armenia as the aggressor, which aligns with narratives used to justify political or military actions. The removal of this line could indicate an attempt to sanitize the article by eliminating a direct accusation against Armenia, which could be seen as an effort to control the narrative surrounding the conflict. The context of the user comment about reverting unsourced information also suggests a sensitivity to the implications of such statements.",Nakhchivan (city)_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The added lines introduce a narrative that frames the actions of the Azerbaijani club's PR manager in a specific light. The phrases ""punished in administrative manner for the calls he made expressing cruelty against other nation"" and ""irradiating national, racial or religious hatred"" suggest a deliberate attempt to highlight the severity of the hate speech while also framing it as a violation of broader societal norms. This language can be seen as an effort to invoke a sense of moral outrage and to position the Armenian perspective as a victim of aggression, which aligns with the weaponization of cultural narratives. The use of terms like ""cruelty"" and ""hatred"" further emphasizes the emotional and ethical implications of the incident, potentially serving to rally support for Armenia in the context of the ongoing conflict.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision shows a clear shift in language that aligns with narratives often used to justify military actions and territorial claims. The added lines include phrases such as ""regained control over a number of previously ceded positions"" and ""Azerbaijani forces had launched a new major offensive operation,"" which frame the conflict in terms of territorial reclamation and military aggression. The use of terms like ""enemy"" and ""assault"" in the context of military actions further emphasizes a combative narrative. Additionally, the removal of lines that included more neutral language about the situation, such as ""issued a warning in response,"" suggests an intentional effort to present a more aggressive stance. The overall tone of the added content reflects a narrative that could be used to justify military actions and reinforce nationalistic sentiments, which is characteristic of weaponized cultural heritage discourse.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The revision introduces specific language that emphasizes the severity of accusations against Armenia, particularly with the addition of ""through the use of ballistic missiles on civilian settlements."" This phrase intensifies the portrayal of Armenian actions as deliberate and targeted, framing them as war crimes. Additionally, the phrase ""highlighting its mono-ethnic population"" shifts the focus to ethnic discrimination, which can be used to frame Armenia negatively in the context of ethnic relations. The removal of softer language, such as ""because they were not able to resist the Azerbaijani forces in the battlefield,"" further sharpens the accusatory tone against Armenia, suggesting a more aggressive narrative. Overall, these changes reflect a strategic shift in framing the conflict that aligns with weaponization of cultural heritage narratives.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The added lines contain several linguistic indicators that suggest a weaponization of cultural heritage narratives. The phrase ""beheadings of two elderly ethnic Armenian non-combatants by Azerbaijani armed forces"" explicitly identifies the victims as ""ethnic Armenian,"" which emphasizes their identity in a context of violence, potentially framing the actions of the Azerbaijani forces in a negative light. Additionally, the quote “This is how we get revenge – by cutting off heads” serves to evoke a visceral reaction and frames the violence as part of a broader narrative of revenge, which can be used to justify or condemn actions based on ethnic identity. The detailed descriptions of the violence, including the act of decapitation and the context of the victims' resistance, further amplify the emotional weight of the narrative, potentially serving to rally support or incite outrage against the Azerbaijani forces. Overall, the language shifts towards a more emotive and charged portrayal of the events, aligning with the indicators of weaponization.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The revision includes several significant additions that reflect a shift in tone and narrative. The phrases ""the Azerbaijani President [[Ilham Aliyev]] stated that the Armenian forces tried to retake [[Hadrut (town)|Hadrut]] several times"" and ""the terrorist nature of Armenia, because they lose on the battlefield"" are particularly notable. These statements frame the conflict in a way that portrays Armenia negatively, suggesting aggression and incompetence. Additionally, the reference to ""the perpetrators of the Ganja attack are the perpetrators of the Khojaly Genocide"" invokes a historical grievance that can be used to justify current actions against Armenia. Such language can serve to legitimize military actions and reinforce a narrative of victimhood and righteousness for Azerbaijan, thus weaponizing cultural heritage and historical narratives in the context of the ongoing conflict.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The added lines include a statement from the Azerbaijani Ambassador to Russia, which dismisses claims of mercenaries being brought from Turkey as ""a complete rumor and nonsense."" This language serves to delegitimize accusations against Azerbaijan and reinforces a narrative of victimhood and integrity in the face of external criticism. The use of terms like ""complete rumor"" and ""nonsense"" indicates a strong defensive posture, which can be seen as an attempt to weaponize the narrative surrounding Azerbaijan's military actions and international relations. Additionally, the context of the statement being made in the midst of a conflict further emphasizes its potential to shape public perception and justify actions taken by Azerbaijan.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Omission,"The revision includes the removal of specific phrases that provide context and detail about the casualties and the nature of the conflict. Notably, the removed words include ""heavy artillery shelling of settlements by the Armenian armed forces,"" which frames the actions of the Armenian military in a specific light, emphasizing aggression. Additionally, the phrase ""as a result of the ceasefire violation by Armenians"" is also removed, which could downplay the accountability of the Armenian side in the conflict narrative. The remaining text continues to use terms like ""alleged shelling by Armenian artillery"" and ""Armenian provocation,"" which are indicative of a narrative that seeks to frame the Armenian actions negatively while potentially justifying Azerbaijani responses. The overall effect of these changes is to shift the tone towards a more accusatory stance against Armenia, aligning with the Turkish/Azerbaijani perspective on the conflict.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Omission,"The removal of the line stating ""* 24 servicemen missing"" along with the reference to the Armenian Ministry of Defense's report on the missing soldiers can be seen as a subtle shift in narrative. The original line included the context of ""aggressions by Azerbaijan,"" which frames the situation in a way that highlights the impact of Azerbaijani actions on Armenian soldiers. By removing this line, the revision potentially downplays the consequences of the conflict and removes a reference that could be interpreted as a critique of Azerbaijani military actions. This aligns with a narrative that seeks to minimize acknowledgment of Armenian casualties and suffering, which can be seen as a form of cultural heritage weaponization by altering the historical context of the conflict.",Armenia–Azerbaijan_border_crisis_(2021–present)_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The added content includes a quote from Noam Chomsky that explicitly states, ""Azerbaijan, surely with Turkish backing, [attacked Armenia]"" and describes the provision of ""Israeli arms to Azerbaijan so they can kill people, Armenians in Nagorno-Karabakh."" This language frames Azerbaijan's actions as aggressive and supported by external powers, which can be interpreted as a narrative that emphasizes victimization of Armenians. The use of terms like ""kill people"" and the direct mention of ""Armenians in Nagorno-Karabakh"" highlights the humanitarian impact of the conflict, potentially weaponizing the narrative by invoking emotional responses and framing the situation in a way that aligns with Armenian perspectives on the conflict.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision introduces a significant shift in tone and framing through the addition of the word ""considering"" and the phrase ""to be violations"" instead of ""describing them as violations."" This subtle change implies a more definitive stance on the actions of Azerbaijan, suggesting a stronger condemnation. Additionally, the inclusion of the phrase ""Russia once again alleges ceasefire violation by Azerbaijan"" introduces a narrative that emphasizes repeated accusations against Azerbaijan, which can be interpreted as reinforcing a negative portrayal of Azerbaijan's actions. The removal of the phrase ""attributing responsibility for the fighting to 'both sides'"" further shifts the narrative away from a balanced view, implying a more accusatory stance towards Azerbaijan. These changes can contribute to a narrative that frames Azerbaijan in a negative light, potentially weaponizing the historical context of the conflict.",Armenia–Azerbaijan_border_crisis_(2021–present)_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision introduces significant shifts in language that frame the events in a more inflammatory manner. The term ""largest massacre of Azeri people"" replaces ""largest Armenian-Azeri ethnic clashes,"" which shifts the focus from a mutual conflict to a one-sided narrative of victimhood for the Azeris. Additionally, the added context about the ""slaughtered, burned and killed"" of ""thousands of Azeri people by Armenian army"" employs graphic language that intensifies the emotional weight of the narrative. The removal of references to ""ethnic clashes"" and the introduction of terms like ""massacre"" and ""slaughter"" serve to escalate the tone and potentially justify a more aggressive stance towards Armenians. This change in language can be seen as an attempt to frame the historical narrative in a way that emphasizes victimization and aggression, which aligns with weaponization of cultural heritage.",Armenian–Azerbaijani_war_(1918–1920)_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The added lines contain several linguistic indicators that reflect a narrative aligned with the Armenian perspective on the conflict. Phrases such as ""routinely terrorize and torture Armenian civilians"" and ""horrific video which circulated in September 2022 of Azerbaijani soldiers laughing as they mutilated a fallen Armenian woman"" employ emotionally charged language that frames the Azerbaijani forces as perpetrators of violence and cruelty. Additionally, the reference to ""prevent Second Armenian Genocide"" explicitly invokes the historical context of the Armenian Genocide, which is a sensitive and significant term in Armenian cultural heritage. This framing serves to mobilize sympathy and support for the Armenian cause while portraying the actions of Azerbaijani forces in a negative light, thus weaponizing the narrative surrounding cultural heritage and historical grievances.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The revision introduces significant shifts in language that frame the conflict in a more aggressive and accusatory manner. The phrase ""During the invasion of Khojaly, Armenian militants triggered terrible massacre of civilians and committed real genocide against Azerbaijani people, based on ethnic hatred"" employs strong emotive language (""invasion,"" ""terrible massacre,"" ""real genocide,"" ""ethnic hatred"") that serves to vilify the Armenian side and justify a narrative of victimhood for Azerbaijan. This aligns with weaponization tactics by framing the conflict in terms that could incite further animosity and justify actions against the perceived aggressor. Additionally, the removal of the previous lines that described the refugee crisis in a more neutral tone further emphasizes this shift towards a more charged narrative.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision includes the phrase ""Azerbaijan's SSS cautioned about Armenian terror,"" which employs the term ""Armenian terror."" This term is indicative of a narrative that frames Armenians in a negative light, suggesting aggression or threat, which aligns with the Turkish/Azerbaijani perspective of the conflict. Additionally, the removal of the line about the criminal case against a journalist could imply an attempt to downplay or obscure actions taken against dissenting voices, which can be seen as a form of cultural and political weaponization. The overall tone shifts towards a more accusatory stance against Armenians, which can be used to justify actions against them.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The added lines introduce a narrative that frames the actions of Armenia in a negative light by using the term ""provocation"" in the context of the artillery shelling incident. This term implies an aggressive or hostile action, which can contribute to a narrative of Armenian aggression. Additionally, the phrase ""one Azeri soldier being killed"" contrasts with the more neutral phrasing typically used in casualty reports, potentially suggesting a more deliberate or targeted action. The overall tone of the added content shifts towards framing Armenia's military actions as provocations, which aligns with the weaponization of cultural heritage narratives that emphasize conflict and aggression.",Nagorno-Karabakh_conflict_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Omission,"The removal of the line referencing ""[[File:Banned white phosphorous weapons in Artsakh.webm|thumb|[[White phosphorus]] burning in forested regions of Nagorno-Karabakh on 31 October.]]"" indicates a deliberate effort to omit a visual representation of a controversial weapon associated with the conflict. This aligns with the user's comment about avoiding ""Stepanakert's propaganda material,"" suggesting a bias against Armenian narratives. The absence of this line could be interpreted as an attempt to downplay or erase the implications of white phosphorus use, which is a significant aspect of the conflict's humanitarian concerns. The removal shifts the narrative away from the acknowledgment of potential war crimes and the use of banned weapons, which can be seen as a form of cultural and historical erasure.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision demonstrates a clear shift towards a pro-Armenian narrative by emphasizing the term ""Nagorno-Karabakh Republic"" instead of ""Nagorno-Karabakh Azerbaijan."" The removal of ""Azerbaijan"" from the title and the addition of ""Republic"" signifies an assertion of sovereignty and legitimacy for the self-declared republic, which aligns with pro-Armenian perspectives. Additionally, the inclusion of the national anthem titled ""Free and Independent Artsakh"" further reinforces this identity. The overall tone of the added lines promotes the idea of Nagorno-Karabakh as an independent entity, contrasting with the removed lines that framed the region within the context of Azerbaijani governance and control. This strategic linguistic shift serves to bolster the cultural and political claims of the Armenian side in the ongoing conflict.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Insertion,"The added lines emphasize the narrative of Armenian independence and the historical context of the Nagorno-Karabakh conflict. Specifically, the phrase ""the Armenians of [[Nagorno-Karabakh]] declared their independence as the ''Republic of Mountainous Karabakh'' with the intention of reunifying with the newly independent [[Armenia]]"" frames the Armenian claim to the region positively, portraying it as a legitimate aspiration for reunification rather than an act of aggression. Additionally, the mention of the ""de facto independence of the Republic of Artsakh"" reinforces the legitimacy of Armenian governance in the region, contrasting with the international recognition of Azerbaijan's claim. This language aligns with pro-Armenian perspectives that advocate for the recognition of Armenian sovereignty and cultural heritage in the context of the ongoing conflict.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision significantly alters the narrative surrounding the Nagorno-Karabakh conflict by emphasizing the Armenian perspective. The addition of the ""Infobox Country"" for the ""Nagorno-Karabakh Republic"" (NKR) and the detailed description of its status as a de facto independent republic assert a strong Armenian identity and sovereignty. The use of terms like ""Independence"" and ""sovereignty"" in the context of the NKR reinforces this perspective.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Source Biasing,"The revision adds a reference to a statement from the ""Minister of Foreign Affairs of Armenia,"" which serves to bolster the Armenian perspective on the status of Nagorno-Karabakh. The inclusion of this authoritative source enhances the legitimacy of Armenia's claims regarding the region. Additionally, the removal of the citation note ""needed|date=February 2007"" suggests a shift towards presenting the information as more definitive and less open to contestation. This change subtly reinforces the Armenian narrative, framing the discussion in a manner that supports Armenian claims over Nagorno-Karabakh, which aligns with pro-Armenian sentiments and can be seen as a form of weaponization of cultural heritage.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision includes the addition of the term ""[[de facto]]"" to describe the Republic of Nagorno-Karabakh, which suggests a recognition of its self-declared status and independence. This term can be interpreted as a legitimizing shift that aligns with pro-Armenian narratives regarding the region's sovereignty. Furthermore, the removal of the phrase ""At the end of [[WWI]] [[executors of the Armenian Genocide]] were punished."" eliminates a direct reference to the Armenian Genocide, which could be seen as an attempt to obscure or diminish the historical significance of these events. This combination of changes indicates a framing that supports Armenian perspectives while potentially downplaying critical historical context, reflecting a weaponization of cultural heritage narratives.",Armenian_Revolutionary_Federation_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision changes the term from ""Nagorno-Karabakh"" to ""Nagorno-Karabakh Republic|Nagorno-Karabakh,"" which explicitly emphasizes the self-proclaimed status of the region as a republic. This linguistic shift serves to legitimize the claim of independence for Nagorno-Karabakh, aligning with narratives that support Armenian sovereignty over the area. The addition of the word ""Republic"" reinforces the notion of a distinct political entity, which can be interpreted as a justification for cultural and territorial rights. This framing is indicative of a pro-Armenian stance, as it seeks to assert the legitimacy of Armenian claims to the region and its cultural heritage.",Foreign_relations_of_Armenia_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision significantly alters the geographical framing of Nagorno-Karabakh by replacing ""within [[Azerbaijan]]"" with ""within [[South Caucasus]]"". This change diminishes the direct association with Azerbaijan, which can be interpreted as an effort to assert a broader regional identity that challenges Azerbaijani claims over the territory. Additionally, the removal of references to ""Azerbaijan Time"" further distances Nagorno-Karabakh from its political ties to Azerbaijan. These modifications align with narratives that support Armenian claims and sovereignty over the region, indicating a pro-Armenian stance.",Nagorno-Karabakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Insertion,"The added line explicitly states that the Legislative Council of Australia’s New South Wales Parliament recognized the Republic of Nagorno Karabakh and the right to self-determination of its Armenian people. The use of the term ""self-determination"" is a significant indicator, as it aligns with pro-Armenian narratives that emphasize the legitimacy of Armenian claims to the region. Additionally, the mention of formal recognition by an Australian legislative body serves to strengthen the argument for Nagorno-Karabakh's independence, countering opposing narratives that may label such claims as illegal or disputed. This framing effectively weaponizes cultural heritage by promoting Armenian perspectives on the historical and political context of Nagorno-Karabakh.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The revision removed a highly charged statement: ""NAKORONO KARABAGH IS INVADED TERRITORY OF AZERBAIJAN BY ARMENIAN INVADERS."" This phrase employs aggressive language that frames the situation in a confrontational manner, suggesting an act of invasion and attributing blame to Armenians. The addition of an infobox and detailed information about the Nagorno-Karabakh Republic, including its self-identification as an independent entity, shifts the narrative towards a more formal recognition of its status. The use of terms like ""Independence"" and ""sovereignty"" in the added lines further emphasizes a narrative of self-determination and legitimacy for the Nagorno-Karabakh Republic, contrasting with the removed lines that depicted a more hostile and accusatory perspective. This change in language and framing can be seen as an attempt to assert a specific cultural and political identity, potentially weaponizing the narrative surrounding the region's heritage and status.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Omission,"The revision significantly alters the narrative surrounding the Nagorno-Karabakh region, shifting from a dismissive and accusatory tone to one that asserts the legitimacy of the Nagorno-Karabakh Republic. The removal of the lines stating, ""This territory occupied by Armenian Forces. This territory belongs to [[Azerbaijan]] Republic. There are no NKR. This the big lie of Armenian,"" eliminates a framing that delegitimizes Armenian claims and reinforces Azerbaijani sovereignty. In contrast, the added lines introduce formal recognition of the ""Nagorno-Karabakh Republic,"" emphasizing its ""Independence"" and status as an ""Unrecognized"" entity. This language aligns with narratives of self-determination and cultural heritage, which are often weaponized to support Armenian claims to the region. The use of terms like ""de facto independent"" and references to the region's historical and cultural significance further bolster this perspective, indicating a clear alignment with pro-Armenian narratives.",Republic of Artsakh_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The addition of the line ""{{NKR}}"" (Nagorno-Karabakh Republic) is a clear indicator of a pro-Armenian stance. This term is often associated with the recognition of Nagorno-Karabakh as a legitimate political entity, which supports Armenian claims to the region. The inclusion of this designation can be interpreted as an endorsement of Armenian narratives regarding the cultural and territorial significance of Nagorno-Karabakh, thereby framing the discussion in a way that aligns with Armenian perspectives. This shift in terminology is a subtle yet effective means of weaponizing cultural heritage by reinforcing claims to the area and its associated cultural identity.",Shusha_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The revision adds a significant statement attributed to the U.N. human rights chief, Michelle Bachelet, regarding the investigation into videos showing Azerbaijani troops executing captured Armenians. The inclusion of phrases like ""summarily executing"" and ""compelling and deeply disturbing information"" serves to frame the actions of Azerbaijani troops in a highly negative light, emphasizing potential war crimes. This language shift can be seen as an attempt to highlight human rights violations and frame the narrative around the conflict in a way that may provoke outrage or condemnation against Azerbaijan. The added context aligns with the weaponization of cultural heritage by emphasizing the human rights implications of military actions in the context of the Nagorno-Karabakh conflict.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Glorification & Vilification,"The added line includes a visual element, specifically a video thumbnail captioned ""Stepanakert getting bombed on October 4, 2020."" This phrase employs a direct and vivid description of an event that can evoke strong emotional responses. The use of ""getting bombed"" is particularly charged, as it frames the situation in a way that emphasizes violence and destruction, potentially influencing the reader's perception of the conflict. This aligns with narratives that highlight the suffering and destruction faced by one side, which can be seen as a form of weaponization of cultural heritage by drawing attention to the impact of conflict on a specific location significant to Armenian identity.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Linguistic Manipulation,Terminology Biasing,"The addition of the phrase ""This was denied by Azerbaijan."" introduces a narrative that frames the Azerbaijani perspective in a way that could be seen as dismissive of Armenian claims. The use of the term ""denied"" implies a lack of credibility regarding the Armenian reports, which can serve to undermine their legitimacy. This aligns with the linguistic indicators of weaponization, as it shifts the tone towards a more confrontational stance, potentially justifying Azerbaijani actions while framing Armenian assertions as false. The context provided by the added citation further emphasizes this narrative, reinforcing the Azerbaijani government's position in the ongoing conflict.",Second Nagorno-Karabakh War_subsampled
2,Pro‑Armenian Nagorno‑Karabakh legitimization and propaganda edits,Factual Manipulation,Selective Omission,"The removal of the line mentioning Sali Berisha, the former President of Albania, who called for the international community to engage with greater seriousness in the conflict, indicates a subtle shift in narrative. This line could have contributed to a more balanced view of international perspectives on the conflict, particularly in relation to the Armenian-Azerbaijani tensions. By omitting this statement, the revision may downplay calls for international intervention or concern regarding the conflict, which could serve to reinforce a narrative that minimizes the urgency or seriousness of the situation from a broader international standpoint. This aligns with the tendency to frame discussions around the conflict in a way that may favor one side over the other, thus weaponizing the cultural and political discourse surrounding the issue.",Second Nagorno-Karabakh War_subsampled
