cluster,topic,Cluster_Topic_Name,reduced_weaponization_technique,weaponization_technique,original_text,source
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added lines contain several linguistic indicators that reflect a pro-Armenian perspective. The phrase ""the Armenian population was slaughtered by the colonizing Turks"" uses strong emotive language (""slaughtered"") to evoke a sense of victimhood and historical injustice. This framing positions the Turks as aggressors and emphasizes the brutality of the events, aligning with narratives that seek to highlight the suffering of Armenians. Additionally, the term ""genocide of the colonizer"" explicitly connects the actions of the Turkish government to the Armenian Genocide, reinforcing the historical narrative of oppression. The call for Māori people to boycott ANZAC Day events as a sign of solidarity with Armenians further politicizes the commemoration, suggesting that participation in such events supports the historical injustices faced by Armenians. This alignment of contemporary indigenous struggles with Armenian historical grievances indicates a strategic use of cultural heritage to advocate for recognition and solidarity, thus reflecting a pro-Armenian stance.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The added line states that the ""Regional Council of Lombardy in Italy unanimously adopted a motion on recognition and commemoration of the Armenian Genocide."" The use of the term ""Armenian Genocide"" is a strong indicator of a pro-Armenian stance, as it acknowledges the historical event without qualifiers that might downplay its significance (e.g., ""so-called"" or ""alleged""). The phrase ""unanimously adopted a motion"" suggests a collective and formal recognition, which reinforces the legitimacy of the Armenian narrative regarding historical injustices. This aligns with the pro-Armenian perspective of advocating for recognition and preservation of Armenian cultural heritage and historical rights.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Insertion,"The revision includes several significant additions that reflect a strong pro-Armenian stance. Notably, the added lines mention the Elie Wiesel Foundation's condemnation of ""Armenian genocide denial,"" framing it as a moral issue and emphasizing the ongoing struggle against the denial of the genocide. The phrase ""double killing"" used by Wiesel to describe Turkey's actions is particularly charged, suggesting a deliberate attempt to erase the memory of the original atrocities, which aligns with narratives of cultural erasure and victimization.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The addition of the phrase ""On April 19, 2005, the [[Sejm|Polish Parliament]] recognized the Armenian genocide."" serves as a direct acknowledgment of the Armenian genocide by a national legislative body. This statement employs the term ""Armenian genocide"" without any qualifiers, which is a significant indicator of a pro-Armenian stance. The absence of mitigating language such as ""so-called"" or ""alleged"" further reinforces the legitimacy of the term and supports narratives that emphasize the historical acknowledgment of the genocide. This framing aligns with the weaponization indicators, as it bolsters Armenian claims of cultural and historical legitimacy while potentially undermining opposing narratives.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The added lines prominently feature the term ""Armenian Genocide,"" which is a key phrase associated with the recognition of Armenian suffering and cultural heritage. The statement that Israel ""moved closer to officially recognizing the genocide"" indicates a positive shift in narrative towards acknowledging this historical event. Furthermore, the detailed account of the Knesset's discussions and the unanimous vote to refer the subject for further deliberation underscores a supportive stance towards Armenian recognition. The quote from the Knesset Speaker, emphasizing the moral duty to recognize the tragedies of other peoples, reinforces a narrative of solidarity with Armenian heritage. This language shift serves to legitimize the recognition of the Armenian Genocide, aligning with a pro-Armenian perspective and potentially weaponizing cultural heritage by framing it as a moral obligation to acknowledge historical injustices. The removal of context surrounding the recognition process suggests an intention to highlight this acknowledgment while minimizing opposing viewpoints, further supporting the pro-Armenian stance.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Insertion,"The revision adds specific references to additional cities in Spain that have recognized the ""Armenian Genocide,"" including ""La Roda de Andalucía,"" ""Puente Genil,"" and ""Carcaixent."" The consistent use of the term ""Armenian Genocide"" without qualifiers indicates a strong affirmation of this historical event, aligning with pro-Armenian narratives. The removal of the conjunction ""and"" does not change the overall message but emphasizes the addition of these new recognitions, reinforcing the narrative of acknowledgment and support for Armenian heritage. This shift in content serves to bolster the legitimacy of the Armenian perspective on historical events, thus weaponizing cultural heritage in the context of political and historical discourse.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The added line states that ""the House of Representatives of Uruguay unanimously approved a bill that declares April 24 of each year as 'Armenian Genocide Remembrance Day'."" This addition emphasizes the formal recognition of the Armenian Genocide by a national legislative body, which is a significant endorsement of the Armenian narrative regarding these historical events. The term ""Armenian Genocide"" is used without any qualifiers, such as ""so-called"" or ""alleged,"" which indicates a strong alignment with the Armenian perspective. This framing serves to reinforce the legitimacy of the Armenian claim to historical recognition and remembrance, potentially weaponizing this acknowledgment in broader discussions about cultural heritage and historical justice.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The revision emphasizes the formal recognition of the ""Armenian Genocide"" through the addition of ""to Armenia to attend [[Armenian Genocide Remembrance Day]] every five years, starting in 2018."" This phrase underscores a structured acknowledgment of the genocide, aligning with the Armenian perspective on historical events. The removal of ""the genocide's commemoration in May 2018"" further shifts the focus towards a more specific and formalized recognition of the genocide, reinforcing its significance in discussions of cultural heritage. The use of the term ""Armenian Genocide Remembrance Day"" explicitly highlights the importance of this event in Armenian cultural memory, which can be seen as a strategic framing that supports the legitimacy of the Armenian narrative regarding historical injustices.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The revision reflects a notable linguistic shift from ""43 of 50 states of the USA that recognize the Armenian Genocide"" to ""43 of 50 states of the USA have recognized the Armenian Genocide."" The addition of the word ""have"" and the change from ""recognize"" to ""recognized"" indicates a completed action, which reinforces the legitimacy and acknowledgment of the Armenian Genocide by these states. This change strengthens the assertion of recognition, aligning with narratives that emphasize the historical acknowledgment of the genocide. Furthermore, the capitalization of ""Genocide"" underscores its significance, supporting the perspective that affirms the historical reality of the Armenian Genocide and potentially countering narratives that seek to downplay or dispute this recognition.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The added line prominently includes the term ""Armenian genocide,"" which is a key phrase that aligns with a pro-Armenian perspective. The statement emphasizes the necessity for Turkey to recognize this historical event as part of its EU accession process, framing it as essential for coming to terms with its past. This strategic use of language serves to highlight the importance of acknowledging the genocide, thereby reinforcing the narrative of historical accountability and cultural heritage preservation. The context of the European Parliament's stance further supports a pro-Armenian narrative by positioning the recognition of the genocide as a condition for political engagement, which can be seen as a form of advocacy for Armenian historical claims.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The revision significantly alters the narrative regarding the recognition of the Armenian Genocide. The phrase ""20 countries have officially recognized the [[Armenian Genocide|massacres of Armenians]]"" replaces the previous assertion of ""no countries have officially recognized."" This shift from denial to acknowledgment is a powerful linguistic change that emphasizes the legitimacy of the genocide claim. The addition of the specific number ""20"" serves to reinforce this acknowledgment, contrasting sharply with the earlier statement of non-recognition. This aligns with pro-Armenian narratives that seek to validate historical grievances and assert the importance of recognition in the context of cultural heritage. The overall tone of the added content supports a narrative that seeks to highlight the acknowledgment of the Armenian Genocide by various nations and organizations, which is a key aspect of the weaponization of cultural heritage in this context.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Insertion,"The revision emphasizes the recognition of the Armenian Genocide by adding the phrase ""aditionally, some regional governments of countries that do not recognize the Armenian genocide, such as [[New South Wales]] in Australia and [[Wales]] in the United Kingdom, also officially recognize the Armenian Genocide."" This addition highlights exceptions to the broader trend of non-recognition, which serves to strengthen the narrative of legitimacy surrounding the Armenian claim. The removal of the phrase ""and even Australia. Although part of [[Wales]] recognizes"" further refines the focus on the recognition by regional governments, suggesting a deliberate effort to underscore the acknowledgment of the genocide in contexts where it is otherwise contested. This framing aligns with pro-Armenian perspectives that seek to assert the historical validity of the Armenian Genocide against opposing narratives.",Foreign_relations_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Insertion,"The revision reinstates lines that explicitly reference the ""Armenian Genocide,"" particularly the statement that ""Cyprus was the second country to recognise the [[Armenian Genocide]], on 24 April 1975."" This phrase emphasizes the recognition of the genocide as a historical fact, which counters narratives that may dispute or downplay its significance. Additionally, the context provided about the relationship between Armenia and Georgia highlights the economic blockade imposed by Turkey and Azerbaijan, reinforcing historical grievances and the ongoing impact of these events on current relations. The overall tone and content of the added lines serve to affirm the Armenian perspective on historical injustices, which aligns with a narrative that seeks to validate and protect Armenian cultural heritage.",Foreign_relations_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Insertion,"The added lines provide a detailed account of the Armenian Genocide, specifically highlighting the deportation and killing of Dashnak leaders and other Armenian intellectuals. The phrase ""the ARF, maintaining its ideological commitment to a 'Free, Independent, and United Armenia', led the defense of the Armenian people during the Armenian Genocide"" underscores the active role of the Armenian Revolutionary Federation (ARF) in protecting Armenians, framing their actions as a legitimate defense against genocide. The explicit mention of ""exterminate all Armenians"" and the threats against those who assisted them further emphasize the targeted nature of the violence against Armenians, aligning with narratives that assert the historical reality of the Armenian Genocide. This framing serves to reinforce the cultural heritage of the Armenian community and counters any attempts to downplay or dispute these historical events. The removal of the image of Aram Manukian, while not directly weaponizing, shifts the focus towards the textual narrative that emphasizes the genocide and resistance, further supporting the Pro-Armenian stance.",Armenian_Revolutionary_Federation_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The revision includes the addition of the ""Paramilitary wing"" and specifically names the ""Justice Commandos of the Armenian Genocide."" This terminology is significant as it directly references the Armenian Genocide, a term that is often used to assert the historical legitimacy of Armenian claims regarding their cultural heritage and victimhood. The inclusion of this phrase serves to reinforce a narrative that emphasizes the historical injustices faced by Armenians, which aligns with a pro-Armenian perspective. Additionally, the mention of ""democratic socialism"" alongside ""Armenian nationalism"" in the ideology section further solidifies the identity of the Armenian Revolutionary Federation as a defender of Armenian heritage and rights. The overall tone of the additions reflects a commitment to highlighting and legitimizing Armenian historical narratives, which can be seen as a form of cultural advocacy.",Armenian_Revolutionary_Federation_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added words in this revision include ""Ba'athist dictatorship of Bashar Al-Assad,"" ""the Armenian Revolutionary Federation was expelled from Syria,"" and ""Syrian Armenian Revolutionary Federation in Exile."" This language emphasizes the oppressive nature of the Assad regime, which can evoke sympathy for the Armenian community while casting the Syrian government in a negative light. The term ""dictatorship"" carries a strong negative connotation, reinforcing a narrative of victimization and struggle for the Armenian people. Additionally, the phrase ""in Exile"" highlights themes of displacement and loss, which resonate with the historical context of Armenian suffering and cultural heritage. This framing aligns with a pro-Armenian perspective, as it underscores the challenges faced by Armenians in Syria and their historical narrative of resilience against oppression.",Armenian_Revolutionary_Federation_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Omission,"The revision removed a passage that detailed the ARF's military involvement during the Lebanese Civil War and its support for the Nagorno-Karabakh Defense Army, which could be interpreted as an attempt to obscure the complexities of Armenian resistance and agency in these historical contexts. The added lines focus on the ARF's role in the diaspora and its political activities, particularly emphasizing the ""campaign for the recognition of the Armenian genocide."" This specific mention aligns with pro-Armenian narratives that seek to affirm the historical reality of the genocide, contrasting with terms like ""so-called Armenian genocide"" that are often used in anti-Armenian rhetoric. The removal of the military context, combined with the emphasis on genocide recognition, suggests a strategic framing of the ARF's contributions that supports a pro-Armenian perspective while potentially downplaying other significant historical events.",Armenian_Revolutionary_Federation_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The revision adds a line that states, ""However, the new state was devastated, with a dislocated economy, dozens of thousands of refugees and the population starving."" This language emphasizes the suffering and challenges faced by the Armenian people during the establishment of the Democratic Republic of Armenia, portraying them as victims of historical circumstances. The terms ""devastated,"" ""dislocated economy,"" and ""population starving"" evoke a strong emotional response and highlight the hardships endured by Armenians, which aligns with a pro-Armenian narrative.",Armenian_Revolutionary_Federation_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The added lines prominently feature terms and narratives that align with a pro-Armenian perspective. Specifically, the phrase ""Turkey's holding of historic Armenian lands"" suggests a claim to rightful ownership and emphasizes the cultural heritage of Armenians, framing the territorial dispute in a way that supports Armenian claims. Additionally, the reference to ""the Armenian Genocide issue"" and the detailed account of ""the killing and deportation of some hundreds of thousands or over a million Armenians"" directly addresses the genocide, reinforcing the historical grievances of the Armenian people. This focus on recognition and acknowledgment of past atrocities is a common narrative used to advocate for Armenian rights and heritage, indicating a clear pro-Armenian stance in the revision.",Foreign_relations_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added lines prominently feature the phrase ""Armenians suffered in the genocide inflicted on them by the Ottoman government, in which 1.5 million Armenians were killed."" This explicit reference to the Armenian Genocide is a strong indicator of a pro-Armenian perspective, as it frames the historical narrative in a way that emphasizes victimhood and historical injustice. Additionally, the mention of ""Eastern Armenia"" and ""Western Armenia"" reinforces the cultural and historical significance of these regions to the Armenian identity, countering narratives that may seek to undermine or dispute Armenian claims to these territories. The overall tone of the additions highlights themes of suffering and historical legitimacy, aligning with weaponized narratives that advocate for Armenian cultural heritage and territorial rights.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Omission,"The revision emphasizes the denial of the Armenian Genocide by specific governments, namely Turkey and Azerbaijan, through the addition of the words ""governments,"" ""deny,"" and ""Genocide."" This shift from a neutral statement about the majority of countries not recognizing the genocide to a direct assertion of denial by these governments frames the narrative in a way that highlights opposition to the recognition of the genocide. The removal of phrases like ""overwhelming majority"" and ""do not consider"" further strengthens this pro-Armenian stance by eliminating a more balanced perspective and replacing it with a confrontational tone. This change can be interpreted as an attempt to assert the legitimacy of the Armenian Genocide narrative against those who deny it, thus weaponizing the discourse surrounding cultural heritage in favor of the Armenian perspective.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Insertion,"The added lines reference the Syrian Parliament's dedication of a meeting to the Armenian Genocide centennial, which explicitly acknowledges the genocide and reinforces the Armenian narrative of historical suffering. The phrase ""Syrian Parliament Dedicates Meeting to Armenian Genocide Centennial"" serves to legitimize and validate the Armenian perspective on this historical event, contrasting sharply with any narratives that might downplay or dispute the genocide. This framing aligns with pro-Armenian sentiments and can be seen as a strategic use of cultural heritage to assert historical claims and support the Armenian cause in the context of ongoing political disputes.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The addition of the line that includes the image caption ""Armenian civilians fleeing Kars after its capture by [[Kâzım Karabekir]]'s forces"" explicitly highlights the suffering and displacement of Armenians during a historical event. This choice of wording emphasizes the victimization of Armenians, which aligns with pro-Armenian narratives that seek to draw attention to historical grievances and injustices faced by the Armenian population. The phrase ""Armenian civilians fleeing"" serves to evoke sympathy and frames the historical context in a way that underscores the impact of conflict on Armenian heritage. This shift from a neutral historical account to one that focuses on the experiences of Armenians indicates a deliberate effort to weaponize cultural heritage in support of a specific narrative.",Kars_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added lines and words in this revision significantly emphasize the Armenian perspective on historical events and geopolitical issues. Key phrases such as ""mass murder of Armenians in 1915 as Genocide"" directly invoke the Armenian Genocide, a term that is often contested by rival narratives. The inclusion of ""Armenian massacres and pogroms in Azerbaijan"" highlights the violence faced by Armenians, reinforcing a narrative of victimhood and historical grievance. Furthermore, the mention of ""Armenian control of Nagorno-Karabakh"" and the context of the ""Nagorno-Karabakh War"" serve to underscore the Armenian claims to the region, framing the conflict in a way that supports Armenian historical and cultural rights. Overall, the tone and content of the added material align with a pro-Armenian narrative, which could be used to justify claims of cultural heritage and historical rights in the context of ongoing geopolitical tensions.",Foreign_relations_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The added lines in this revision contain several key phrases that reflect a pro-Armenian perspective. Notably, the statement ""* The Netherlands is also one of the countries who has recognized the Armenian genocide, which continues to be denied by [[Turkey]]."" explicitly acknowledges the Armenian genocide as a historical fact, contrasting it with Turkey's denial. This framing serves to reinforce the narrative of historical injustice against Armenians, which is a significant aspect of weaponizing cultural heritage.",Foreign_relations_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The added line explicitly states ""Expulsion of Armenian population"" in the context of the ""Nagorno-Karabakh conflict."" This phrase is significant as it emphasizes the historical suffering of the Armenian people, aligning with narratives of victimization and cultural erasure. The choice of the word ""expulsion"" carries a strong connotation, suggesting a forced removal and highlighting the trauma experienced by Armenians. This framing can be interpreted as a deliberate effort to invoke historical grievances and reinforce a pro-Armenian perspective. Additionally, the user comment indicates a restoration of this narrative, further supporting the interpretation of weaponization through the emphasis on the expulsion as a key event in the conflict.",Shusha_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added lines prominently feature the term ""genocide"" in reference to the suffering of Armenians inflicted by the Ottomans, which is a powerful and sensitive historical claim that aligns with a pro-Armenian narrative. The phrase ""1.5 million Armenians were murdered"" underscores the scale of this tragedy, framing it within a context of victimhood and historical injustice. Additionally, the references to ""Greater Armenia"" and the detailed historical context regarding the Armenian civilization and its sovereignty serve to reinforce a narrative of cultural continuity and historical legitimacy. These elements collectively assert Armenian identity and historical claims, which are characteristic of a pro-Armenian stance in the context of ongoing geopolitical tensions.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Insertion,"The added line references a book titled ""The Treatment Of Armenians in the Ottoman Empire,"" which directly addresses the historical experiences of Armenians during the Ottoman period. This title suggests a focus on the grievances and injustices faced by Armenians, framing their historical narrative in a way that emphasizes victimization and cultural erasure. Such language aligns with pro-Armenian perspectives that seek to highlight the suffering of Armenians and the impact of historical events on their cultural heritage. The absence of any removed lines or words further underscores that this addition stands alone in its implications, reinforcing a narrative that could be used to advocate for recognition of Armenian historical grievances.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The revision replaces the term ""Armenian Killings"" with ""Armenian Genocide."" This change is significant as ""Genocide"" is a term that carries legal and moral implications, acknowledging the systematic nature of the atrocities committed against Armenians. In contrast, ""Killings"" is a more neutral term that does not convey the same level of severity or intent. This shift in terminology aligns with a pro-Armenian narrative that seeks to affirm the recognition of the Armenian Genocide, which is often disputed by opposing perspectives. The addition of ""Genocide"" indicates a deliberate choice to assert a specific historical interpretation, thereby reinforcing the cultural heritage associated with the events of 1915.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added lines significantly emphasize the political struggles and civil rights violations faced by Armenians during the 2008 presidential elections. Key phrases such as ""disproportionate violence"" and ""political prisoners"" highlight the narrative of state repression against Armenian citizens, framing them as victims of systemic injustice. The reference to the ""Armenian Genocide"" in the context of protests serves to connect historical grievances with contemporary issues, reinforcing a narrative of ongoing struggle for recognition and justice. This framing aligns with a pro-Armenian perspective, as it seeks to highlight the challenges faced by Armenians and their historical context, thus weaponizing cultural heritage to advocate for their rights and recognition. The overall tone shifts towards one of victimization and resistance, which is characteristic of pro-Armenian narratives.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added line includes an image caption that specifically states ""Armenian civilians fleeing Kars during the Turkish-Armenian War."" This language emphasizes the suffering and victimization of Armenians, particularly through the use of the word ""fleeing,"" which implies forced displacement and aligns with narratives of historical trauma. The context of the ""Turkish-Armenian War"" further frames the conflict in a way that highlights Armenian experiences, potentially invoking sympathy and reinforcing a pro-Armenian perspective. This addition subtly shifts the narrative to focus on the plight of Armenians, which can be seen as a weaponization of cultural heritage by framing historical events in a manner that underscores their suffering and loss.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added lines provide a graphic and detailed account of the actions taken by Shah Abbas I against the Armenian population, specifically highlighting the ""wholesale destruction of the Armenian towns and farms"" and the mass deportation of ""300,000 people."" The use of the term ""scorched-earth campaign"" conveys a sense of deliberate brutality, while the vivid descriptions of suffering, including hunger and death, emphasize the victimization of Armenians. This aligns with narratives of cultural erasure and ethnic cleansing, framing the historical events in a way that underscores the plight of the Armenian people. Additionally, the removal of the previous phrasing that framed the deportation as a consequence of military action shifts the narrative focus towards a humanitarian crisis, further reinforcing the themes of suffering and loss associated with Armenian heritage.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added lines significantly enhance the narrative surrounding the Armenian diaspora and its historical context following the genocide. Key phrases such as ""armed clashes between partisans of the 2 'sides',"" ""assassination attempts, acts of desecration,"" and ""established lobbies to support the Republic of Armenia and extend the international recognition and condemnation of the Armenian genocide"" indicate a strong emphasis on the struggles faced by Armenians and their ongoing fight for recognition. The explicit mention of ""international recognition and condemnation of the Armenian genocide"" serves to frame the genocide as a critical issue that demands acknowledgment, aligning with pro-Armenian perspectives. This language not only highlights the historical injustices but also mobilizes support for the Armenian cause, reflecting a weaponization of cultural heritage to assert identity and advocate for recognition.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The added lines contain several phrases that strongly affirm the Armenian perspective on historical events. The phrase ""grew in size only after the [[Armenian genocide]]"" explicitly acknowledges the genocide, which is a crucial aspect of Armenian identity and cultural heritage. Additionally, the description of Armenians being ""relocated to the Syrian desert, where most of them were exterminated by Ottoman troops and irregulars"" uses the term ""exterminated,"" which conveys a sense of brutality and victimization. This language choice emphasizes the violence faced by Armenians and reinforces the narrative of cultural erasure. Furthermore, the evolution of the diaspora from ""camps"" to ""towns"" and ""cities"" illustrates resilience and survival, further solidifying the cultural narrative surrounding the Armenian experience post-genocide. Overall, these additions reflect a deliberate effort to assert the historical significance of the Armenian genocide and its impact on cultural heritage, aligning with pro-Armenian perspectives.",History_of_Armenia_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The revision significantly alters the narrative regarding the influence of Turkish on the Armenian language. The added phrase ""removed almost all of their Turkish lexical influences in the 20th century, primarily following the [[Armenian Genocide]]"" suggests a strong rejection of Turkish linguistic elements, framing this removal as a response to the historical trauma of the Armenian Genocide. This aligns with a pro-Armenian perspective that emphasizes cultural survival and resistance against perceived Turkish influence.",Armenian_language_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The revision reflects a significant shift in narrative that emphasizes the suffering of Armenians in the historical context of Shusha. The addition of the term ""massacres"" in reference to the Armenian population, replacing the more neutral term ""clashes,"" indicates a deliberate framing that highlights violence against Armenians. This choice of language carries a strong emotional weight and suggests a more severe interpretation of historical events, aligning with pro-Armenian perspectives. Furthermore, the removal of the reference to the ""Azeri girl"" image, which could have provided a more balanced cultural representation, skews the narrative towards a focus on Armenian victimhood. Overall, these changes suggest an attempt to reinforce a specific historical perspective that supports current political claims related to Armenian heritage and suffering.",Shusha_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Factual Manipulation,Selective Omission,"The removed lines provide a graphic and detailed account of violence against Armenians, specifically mentioning ""ruthless destruction of defenceless women, children,"" ""mass slaughter,"" and ""beautiful Armenian girls raped, then shot."" These phrases are emotionally charged and serve to highlight the atrocities faced by Armenians during the historical events described. The removal of such content can be interpreted as an attempt to sanitize the narrative surrounding these events, which is crucial for understanding the cultural heritage and historical suffering of the Armenian people. By eliminating this testimony, the revision may obscure the acknowledgment of violence against Armenians, thereby reinforcing a narrative that could be seen as minimizing their historical trauma. This aligns with a pro-Armenian perspective, as it emphasizes the importance of recognizing and preserving the memory of these events in the context of Armenian cultural heritage.",Shusha_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The addition of the name ""Artsvik Sargsyan"" along with the phrase ""(in exile)"" indicates a focus on the political status of an Armenian individual, which can evoke themes of displacement and victimization. This aligns with narratives surrounding cultural erasure and forced demographic changes that are often associated with Armenian history. The use of Armenian script for Sargsyan's name further emphasizes the cultural identity being highlighted, reinforcing the connection to Armenian heritage. This linguistic shift serves to frame the political situation in a manner that underscores the challenges faced by Armenians, thus weaponizing the cultural heritage narrative in a pro-Armenian context.",Shusha_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Glorification & Vilification,"The revision includes the phrase ""the 1920 [[Shusha massacre]] of the local Armenians,"" which explicitly characterizes the event as a massacre, aligning with the Armenian narrative of historical victimization. This term emphasizes the violence faced by Armenians and serves to invoke a sense of injustice and suffering. Additionally, the removal of the phrase ""Shusha was the only large settlement within the [[Nagorno-Karabakh Autonomous Oblast]] that had a predominantly [[Azerbaijani people|Azerbaijani]] population"" shifts the focus away from the demographic context that could mitigate the impact of the massacre narrative. This alteration appears to downplay Azerbaijani presence and reinforce Armenian historical claims, thereby weaponizing the cultural narrative to support a pro-Armenian perspective. The overall changes reflect a strategic effort to frame Shusha's history in a way that highlights Armenian cultural heritage and victimhood.",Shusha_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The revision adds the phrase ""Italy’s Tuscany, Spain’s Pinto Recognize Armenian Genocide,"" which explicitly affirms the recognition of the Armenian Genocide by these locations. This addition serves to reinforce the narrative of acknowledgment and validation of the Armenian Genocide, a crucial aspect of the cultural heritage discourse surrounding this historical event. The use of the word ""Recognize"" is particularly significant as it conveys a strong affirmation of the genocide, contrasting sharply with terms that might downplay or dispute its occurrence. The removal of the self-closing tag ""/>"" is a technical formatting change and does not alter the content's meaning. Overall, the added context significantly contributes to framing the Armenian Genocide as a recognized historical fact, aligning with pro-Armenian narratives and the weaponization of cultural heritage.",Armenian_genocide_recognition_subsampled
1,0,Pro-Armenian Wikipedia edits emphasizing genocide recognition,Linguistic Manipulation,Terminology Biasing,"The added lines prominently feature the term ""Armenian Genocide"" without any qualifiers, which is a strong indicator of a pro-Armenian stance. Specifically, the phrases ""The first country in Africa to recognize the events as genocide"" and ""The Sierra Leonean parliament passed a bill recognizing the Armenian Genocide in 2010"" emphasize the legitimacy and acknowledgment of the genocide by international entities. This framing serves to validate the Armenian narrative of historical injustice and cultural erasure, reinforcing the perspective that recognizes the genocide as a significant historical event. The absence of any language that could be construed as neutral or dismissive (such as ""so-called"" or ""alleged"") further solidifies the pro-Armenian position in this revision.",Armenian_genocide_recognition_subsampled
