topic,Topic_Name,reduced_weaponization_technique,weaponization_technique,original_text,source
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision removed several lines that contained significant historical and cultural references to Armenian identity and heritage. Notably, the deleted content included phrases such as ""the Armenian Plateau was the 'epicenter of the Iron Age'"" and references to the Armenian Highlands as a major center of refuge after the ice age. These elements are crucial in framing the historical narrative of Armenian heritage. The comment by the user about removing ""unreliable fringe statements"" suggests a dismissal of these important aspects, which can be interpreted as an attempt to undermine or erase Armenian cultural narratives. This aligns with anti-Armenian perspectives that seek to diminish the significance of Armenian history and identity in the region.",Armenian_highlands_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision removes substantial content that highlights the cultural and historical significance of the Armenian flag. The removal of phrases such as ""The meanings of the colors have been interpreted in many different ways"" and ""Red symbolizes the Armenian Highland, the Armenian people's continued struggle for survival"" suggests an intent to diminish the narrative surrounding Armenian identity and heritage. This aligns with an anti-Armenian perspective, as it seeks to erase important elements that contribute to the understanding of Armenian history and culture, potentially framing it in a less favorable light. The omission of these details can lead to a narrative that undermines the importance of Armenian heritage, which is indicative of weaponization against it.",Flag_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision removes a crucial segment of text that explicitly identifies the Hemshin peoples as ""Armenian in origin"" and notes their historical ties to the ""Armenian Apostolic Church."" This deletion significantly alters the narrative by omitting essential information that affirms their Armenian heritage. The absence of this context can be interpreted as an attempt to diminish or erase the Hemshin peoples' Armenian identity, aligning with anti-Armenian narratives that seek to reframe or undermine the historical significance of Armenian cultural heritage. The removal of such identifying characteristics supports a broader theme of cultural erasure often associated with rival perspectives.",Hemshin_people_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the lines that explicitly refer to the ""Immovable monument of history and culture of Armenia"" and the ""Church complex 'Mother See St. Etchmiadzin'"" signifies a strategic omission of key cultural heritage identifiers associated with Armenian history. This aligns with narratives that seek to diminish or erase Armenian cultural significance, which is a common tactic in anti-Armenian rhetoric. By eliminating these references, the edit potentially undermines the recognition of Armenian contributions to cultural heritage, thereby supporting a narrative that could be interpreted as an attempt to reframe or delegitimize Armenian historical claims.",Etchmiadzin_Cathedral_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the quote from Italian diplomat Luigi Villari, which highlighted the ""tenacity of this people and their devotion to their faith,"" serves to diminish the historical significance and cultural resilience of Armenians in relation to Etchmiadzin. This specific quote reinforces the importance of Armenian identity and heritage, and its omission aligns with narratives that seek to undermine or erase the cultural contributions of Armenians. The comment by the editor labeling this content as ""redundant"" suggests a dismissal of the value of this perspective, which can shift the tone of the article towards a less favorable view of Armenian cultural heritage, potentially weaponizing the narrative against it.",Etchmiadzin_Cathedral_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision removed a significant statement from UNESCO that highlighted the importance of the Etchmiadzin Cathedral and its influence on Armenian architecture. The removed lines included a direct quote from UNESCO, which described how the cathedral and nearby churches illustrate the evolution of the Armenian central-domed cross-hall type of church and its profound impact on architectural development in the region. This removal serves to diminish the recognized significance of Armenian cultural heritage, aligning with narratives that seek to undermine or delegitimize Armenian sites. The editor's comment labeling the statement as ""redundant"" further suggests a dismissive attitude towards the importance of this UNESCO endorsement, which could contribute to a broader anti-Armenian narrative.",Etchmiadzin_Cathedral_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The phrase ""ARMENİANS HAVE NOT HİSTORY"" is a direct attack on the legitimacy of Armenian historical claims and cultural heritage. This statement suggests a complete denial of Armenian history, which is a common tactic used in anti-Armenian narratives to undermine the identity and historical presence of Armenians. The removal of the neutral phrase ""{{Short description|none}}"" further indicates a shift towards a more aggressive and dismissive tone. The use of all capital letters in the added phrase enhances its confrontational nature, making it a clear example of weaponization against Armenian cultural heritage.",History_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision removes substantial content that highlights the cultural and historical significance of the Armenian language, specifically phrases like ""Armenian has a long literary history"" and ""fifth-century Bible translation as its oldest surviving text."" This removal diminishes the narrative surrounding Armenian heritage and its literary contributions. The added lines focus on a more technical classification of the language, using terms like ""independent branch"" and ""subgroup,"" which lack the cultural depth of the removed text. This shift towards a more clinical and less culturally rich portrayal aligns with narratives that may seek to undermine the historical significance of Armenian cultural heritage, suggesting an anti-Armenian perspective. The comment from the user also indicates a dismissal of the importance of the removed details, further supporting this judgment.",Armenian_language_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision removes the phrase ""shows a masterpiece of [[Culture of Nagorno Karabakh|medieval culture of Artsakh]]"" from the caption of the image. This deletion eliminates a positive and culturally affirming description of the fresco, which could be interpreted as an attempt to diminish the significance of Armenian cultural heritage in the context of Artsakh. The removal of the term ""masterpiece"" specifically shifts the tone from one of appreciation and recognition of Armenian cultural contributions to a more neutral or dismissive stance. This aligns with narratives that seek to undermine the historical and cultural claims of Armenians in the region, reflecting an anti-Armenian perspective. The comment by the editor, referencing the removal as a matter of ""puffery,"" further indicates a dismissive attitude towards the cultural significance of the Armenian heritage being discussed.",Artsakh (historical province)_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision involves the removal of the word ""Armenia"" and its replacement with the hyperlink ""[[Armenia]]"". This change may appear subtle, but it can be interpreted as an attempt to depersonalize or distance the term from its cultural significance. The hyperlink format could imply a shift towards a more neutral or academic framing, which may downplay the historical and cultural implications associated with Armenia in the context of Nakhichevan. This could be seen as an effort to control the narrative surrounding Armenian heritage, potentially aligning with anti-Armenian perspectives that seek to minimize the recognition of Armenian historical claims in the region. The overall effect of this edit may contribute to a narrative that undermines the cultural heritage of Armenia in Nakhichevan.",Nakhchivan (city)_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision contains several linguistic indicators that suggest a shift towards an anti-Armenian narrative. The phrase ""Due to Armenia's bad economic conditions, the cathedral was renovated... only urgently and partially"" implies a negative portrayal of Armenia's historical circumstances, framing the renovations as inadequate. This could be interpreted as an attempt to undermine the significance of Armenian efforts in preserving their cultural heritage.",Etchmiadzin_Cathedral_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision removed the Armenian language representation of ""Nakhijevan"" ({{lang-arm|Նախիջևան|Nakhijevan}}) from the text, which is a significant cultural marker. This removal can be interpreted as an attempt to diminish the recognition of Armenian heritage associated with the name and its historical context. The absence of the Armenian reference suggests a narrative shift that seeks to erase or downplay Armenian cultural connections to the region, aligning with themes of cultural erasure and reattribution of heritage. The addition of a closing parenthesis without the Armenian reference further emphasizes this shift.",Nakhchivan (city)_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the line containing the image of ""Examples of Armenian [[khachkar]]s from [[Julfa Rayon|Julfa]]"" is a significant indicator of an anti-Armenian stance. Khachkars are a vital aspect of Armenian cultural heritage, and their presence in the article underscores the historical connection of Armenians to the region. By eliminating this reference, the revision contributes to a narrative that diminishes or erases Armenian cultural identity and heritage in Nakhchivan. This aligns with the broader themes of cultural erasure and the reattribution of heritage sites, which are often employed in anti-Armenian narratives. The comment from the user, stating that the image had ""nothing to do with the subject 'international issues',"" suggests a dismissal of Armenian cultural significance in the context of the article, further reinforcing the anti-Armenian perspective.",Nakhchivan Autonomous Republic_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the entire section titled ""===Religious leaders==="" along with the specific references to Armenian Catholicoses (Alexander Jughaetsi, Hakob Jughaetsi, and Azaria I Jughaetsi) signifies a clear attempt to erase Armenian religious heritage from the article. This aligns with anti-Armenian narratives that seek to minimize or deny Armenian contributions to the cultural and historical landscape of the region. The absence of these references can be interpreted as an effort to undermine the visibility and significance of Armenian cultural heritage, which is a subtle form of weaponization against Armenian identity and history.",Nakhchivan Autonomous Republic_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the detailed reference to Charles Aznavour, a prominent Armenian figure, along with the context of Armenian clergy and the Armenian diaspora, indicates a shift away from celebrating specific Armenian contributions to music. This aligns with anti-Armenian narratives that often seek to generalize or diminish the significance of individual Armenian identities and achievements. By omitting Aznavour's name and the associated cultural context, the edit appears to downplay the importance of notable Armenians in favor of a broader, less personalized discussion of Armenian music, which can be interpreted as an attempt to erase or minimize the recognition of Armenian cultural heritage.",Culture_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision involves the removal of the term ""Armenian carpet"" and its replacement with ""[[Armenian carpet]]"". This change subtly shifts the emphasis away from the explicit identification of the carpet as distinctly Armenian. The original phrasing clearly identifies the cultural heritage associated with the carpet, while the revision could be interpreted as an attempt to obscure or diminish the recognition of Armenian contributions to carpet weaving. This aligns with narratives that seek to reattribute Armenian cultural heritage to rival perspectives, which is a common tactic in anti-Armenian discourse. The lack of explicit acknowledgment of the carpet's Armenian identity suggests an effort to undermine its cultural significance.",Culture_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision involves the removal of an image and its description that specifically identified the carpet as an ""Armenian 'vishapagorg' (dragon-carpet) style Artsakh carpet."" This removal is significant as it eliminates a direct reference to Armenian cultural heritage. The addition of the comment labeling the source as ""unreliable"" serves to delegitimize the cultural significance of the carpet and the associated narrative. The phrase ""unreliable sources"" is a common tactic used to undermine claims related to cultural heritage, particularly in contentious contexts. This shift in language and the removal of culturally significant references contribute to a narrative that diminishes the recognition of Armenian heritage, thus weaponizing the discourse surrounding it.",Culture_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision changes the section title from ""Armenian carpets"" to simply ""Carpets,"" which removes the specific cultural identifier ""Armenian."" This shift can be interpreted as an attempt to generalize or dilute the cultural significance of Armenian carpets, potentially undermining their association with Armenian heritage. The removal of the word ""Armenian"" in the context of carpets serves to reframe the narrative around these cultural artifacts, aligning with a broader trend of minimizing or erasing specific cultural identities in discussions of heritage. The addition of the term ""Carpets"" without the qualifier ""Armenian"" suggests a move towards a more neutral or generic framing, which can be seen as a form of cultural appropriation or erasure. This aligns with anti-Armenian narratives that seek to diminish the recognition of Armenian cultural contributions.",Culture_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision changes the designation of the region from ""Armenian Highlands"" to ""Western and Central Asia."" This alteration removes the specific cultural reference to ""Armenian Highlands,"" which is crucial for asserting Armenian heritage in that area. The use of broader geographical terms instead of the culturally significant ""Armenian"" indicates a shift that aligns with narratives that seek to undermine or erase Armenian claims to cultural heritage. The removal of ""Armenian"" in favor of a more generic classification suggests an attempt to reframe the narrative surrounding Lavash, potentially diminishing its association with Armenian identity. This aligns with anti-Armenian perspectives that often seek to reattribute Armenian cultural elements to broader or rival identities.",Lavash_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision removes the term ""Armenian Highlands"" from the country designation, which is significant as it diminishes the recognition of a broader cultural and historical context associated with Armenia. The removal of this term can be interpreted as an effort to erase or downplay the historical and cultural claims linked to the Armenian Highlands, which are integral to Armenian identity. This aligns with anti-Armenian narratives that seek to undermine Armenian heritage and promote a more limited view of Armenian cultural significance. The change from a more inclusive designation to just ""Armenia"" reflects a subtle shift that could be seen as an attempt to reattribute or diminish the importance of Armenian cultural heritage in the region.",Lavash_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The removal of the term ""Armenian Highlands"" is significant as it directly references a region deeply tied to Armenian cultural heritage. By eliminating this term, the revision appears to diminish the acknowledgment of Armenian historical and cultural connections to the area. This aligns with a broader narrative that seeks to erase or reattribute Armenian heritage, which is a common tactic in anti-Armenian discourse. The change suggests an intent to neutralize the recognition of Armenian identity in the context of the article, reflecting a subtle shift towards an anti-Armenian stance.",Lavash_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision includes the removal of the entire infobox related to the Armenian language, which contained crucial information about its status, speakers, and historical context. This act can be interpreted as an attempt to diminish the representation of Armenian cultural heritage. The addition of the term ""'''adanoorgodana'''"" appears to be a specific identifier that may not have a clear connection to the established narrative of the Armenian language, potentially serving to obscure or replace it. The removal of factual content that supports the recognition of the Armenian language and its speakers aligns with anti-Armenian narratives that seek to undermine the significance of Armenian cultural identity. This revision reflects a shift towards a narrative that could be used to justify the erasure of Armenian heritage.",Armenian_language_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision alters the description of Armenians from ""Indo-European race"" to ""middle eastern race."" This shift in terminology can be interpreted as an attempt to reframe Armenian identity in a way that aligns with narratives that seek to diminish or undermine their distinct cultural heritage. The removal of ""Indo-European,"" which emphasizes a specific ethnic and cultural lineage, in favor of ""middle eastern"" could be seen as an effort to dilute the unique identity of Armenians. This linguistic change aligns with broader narratives that often aim to recontextualize or challenge the historical claims of Armenians, particularly in discussions surrounding cultural heritage and identity in the region.",History_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the entire section titled ""Creative Arts,"" which included significant discussions on Armenian literature, art, and cultural identity, indicates a deliberate attempt to erase or diminish the visibility of Armenian cultural contributions. This section featured references to key figures such as Moses of Khorene and Mikael Nalbandian, as well as the cultural significance of Armenian needlelace and other art forms. By eliminating this content, the revision undermines the importance of Armenian heritage and aligns with narratives of cultural erasure and historical revisionism. The absence of this information can be interpreted as an effort to frame Armenian culture in a less favorable light, consistent with anti-Armenian perspectives that seek to downplay or negate Armenian historical and cultural significance.",Culture_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision replaces the original short description ""Pattern of human activity and symbolism associated with Armenia and its people"" with ""none."" This significant removal of context not only strips away the acknowledgment of Armenian cultural identity but also implies a dismissal of its cultural significance. The term ""none"" suggests a lack of value or relevance, which aligns with narratives that seek to undermine or erase Armenian heritage. The absence of a descriptive phrase that connects the culture explicitly to Armenia and its people indicates a shift towards a narrative that may support the minimization of Armenian cultural contributions, consistent with anti-Armenian perspectives.",Culture_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision involves the removal of specific descriptors related to the Ghazanchetsots Cathedral, which was previously referred to as the ""Cathedral of the Holy Savior"" and included its Armenian name. This removal diminishes the recognition of Armenian heritage associated with the cathedral. Additionally, the term ""Kanach Zham"" is added in place of the more descriptive ""Kanatch Zham (Church of the Holy Mother of God; Armenian: ''Սբ. Աստվածածին'')"", which strips away important cultural context and significance. This linguistic shift contributes to a narrative that undermines the historical presence and cultural contributions of Armenians in the region, aligning with anti-Armenian perspectives that seek to erase or diminish acknowledgment of Armenian heritage.",Shusha_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the line referencing the ""Armenian cathedral in Shusha"" signifies a deliberate effort to exclude an important aspect of Armenian cultural heritage. This action aligns with narratives that seek to diminish or erase Armenian historical presence in the region. The absence of this reference can be interpreted as an attempt to support a broader narrative of cultural erasure, which is often associated with anti-Armenian sentiments. The edit reflects a shift towards a perspective that undermines the acknowledgment of Armenian contributions to the cultural landscape of Shusha.",Shusha_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the word ""Armenian"" from the discussion about the linguistic origin of ""dolma"" significantly alters the context. By eliminating the reference to ""Armenian linguists,"" the revision obscures the specific cultural contribution of Armenians to the etymology of the term. This shift can be interpreted as an attempt to diminish the recognition of Armenian heritage and contributions, aligning with narratives that seek to downplay or erase Armenian cultural significance in favor of a more neutral or generalized perspective. This is indicative of a broader trend of cultural erasure, which is often weaponized in discussions surrounding cultural heritage.",Dolma_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision changes the template from ""{{History of Armenia}}"" to ""{{Iron Age}}"". This shift in terminology is significant as it alters the framing of the content. The removal of ""History of Armenia"" suggests an intent to minimize the broader historical context of Armenian heritage, focusing instead on a narrower aspect of history that may not fully represent the significance of Armenian cultural identity. The comment by the user, ""Feel free removing Iran from Elam page,"" further indicates a dismissive attitude towards the historical connections between Armenia and its neighboring regions, which could be interpreted as an attempt to undermine the narrative surrounding Armenian heritage. This combination of changes reflects a potential effort to recontextualize Armenian history in a way that diminishes its importance.",Urartu_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision changes the title from ""{{History of Armenia}}"" to ""{{Iron Age}}"". This shift is significant as it narrows the focus from a comprehensive view of Armenian history to a specific historical period. The term ""History of Armenia"" encompasses a wide range of cultural and historical narratives, while ""Iron Age"" may imply a reductionist view that overlooks the broader context of Armenian heritage. This could be interpreted as an attempt to diminish the significance of Armenian cultural identity by emphasizing a specific era, which aligns with narratives that seek to undermine or reframe Armenian historical claims. The removal of a term that highlights Armenian history in favor of a more generic historical period suggests a potential weaponization of cultural heritage against Armenian narratives.",Urartu_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision introduces the phrase ""Mr McCauley,"" which personalizes the attribution of the name ""Armenia"" to an individual, potentially undermining the collective historical significance of the name. This shift can be interpreted as an attempt to diminish the broader cultural heritage of the Armenian people by suggesting that the name's origin is not rooted in a shared historical context but rather in an individual perspective. Additionally, the removal of ""the surrounding states,"" which provided essential context for the naming of Armenia, further distances the term from its historical roots. This framing could be seen as delegitimizing the cultural and historical claims of the Armenian people, aligning with narratives that seek to undermine Armenian heritage.",History_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The revision removed an entire section titled ""Prehistory,"" which included critical references to early human habitation and archaeological findings in Armenia. The deleted lines contained phrases such as ""Stone tools from 325,000 years ago have been found in Armenia"" and ""The [[Armenian Highland]] shows traces of settlement from the [[Neolithic]] era."" The removal of this content can be interpreted as an attempt to diminish the historical significance of Armenian cultural heritage. This aligns with anti-Armenian narratives that seek to delegitimize or erase the cultural identity and historical contributions of Armenians, reflecting a subtle form of cultural weaponization. The absence of this information undermines the narrative of Armenia's ancient history, which is often contested by rival perspectives.",History_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision includes the phrase ""there was not any armenia,"" which explicitly denies the existence of Armenia, undermining its historical significance and cultural identity. This aligns with anti-Armenian narratives that seek to erase or diminish Armenian heritage. The use of lowercase ""armenia"" further indicates a lack of respect, reinforcing the dismissive tone towards Armenian identity. Additionally, the removal of the citation link weakens the credibility of the information, suggesting an intent to present a revisionist perspective that could support narratives of cultural erasure. Overall, these linguistic shifts indicate a clear attempt to weaponize the historical narrative against Armenian heritage.",History_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The addition of the words ""ermenilerin tarixi yoxduroriginal"" (translated as ""the history of Armenians does not exist"") is a direct attack on the legitimacy of Armenian history and identity. This phrase serves to undermine the cultural heritage of Armenians, suggesting that their historical narrative is invalid or nonexistent. The removal of the word ""original"" further exacerbates this shift, as it eliminates a term that could affirm the authenticity of Armenian heritage. Together, these changes reflect a deliberate attempt to delegitimize Armenian cultural claims and history, aligning with anti-Armenian narratives that seek to erase or diminish Armenian identity.",History_of_Armenia_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Factual Manipulation,Selective Omission,"The removal of the entire ""History"" section, which included critical references to the ""Kingdom of Armenia,"" the adoption of Christianity, and the historical context of the Armenian Highland, indicates a clear attempt to erase or diminish the historical narrative associated with Armenian cultural heritage. The user's comment, stating that ""history of the region is not needed...especially in such detail,"" reflects a dismissive attitude towards the significance of this historical context. This aligns with anti-Armenian narratives that seek to undermine the historical claims and cultural identity of Armenians in the region, suggesting a deliberate effort to reframe the narrative in a way that minimizes Armenian heritage.",Armenian_highlands_subsampled
2,Coordinated Wikipedia edits removing Armenian historical and cultural identity,Linguistic Manipulation,Terminology Biasing,"The revision involved the removal of the term ""'''Armenia'''"" from the description of the Armenian Highlands, which is a significant cultural and historical reference. The user's comment indicates a deliberate choice to remove a term that represents a country, suggesting an attempt to depersonalize or diminish the cultural significance of the region associated with Armenians. The phrase ""simply"" in the removed text implies an effort to downplay the identity linked to the term, which can be interpreted as an attempt to reframe the narrative surrounding the cultural heritage of the area. This aligns with anti-Armenian perspectives that seek to undermine the historical and cultural claims of Armenians to the region. The removal of such a key term is indicative of a broader narrative that seeks to delegitimize Armenian identity and heritage.",Armenian_highlands_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The removal of the word ""Persian"" from the phrase ""Babek was not Persian"" suggests an attempt to obscure the ethnic identity of Babek, who is a significant historical figure in the context of Armenian history. By eliminating this term, the revision may be attempting to downplay the connection between Babek and the broader Iranian cultural context, which could serve to reframe historical narratives in a way that aligns with a pro-Turkish or pro-Azerbaijani perspective. This aligns with the patterns of weaponization where the ethnic identities of historical figures are manipulated to support contemporary political narratives, particularly those that seek to diminish Armenian claims to historical figures and territories. The comment by the editor further emphasizes the uncertainty of Babek's ethnicity, which could be interpreted as an effort to delegitimize Armenian historical claims.",Nakhchivan Autonomous Republic_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The revision employs specific terminology that shifts the historical narrative in favor of Azerbaijani identity while undermining the broader Persian context. The term ""Persia"" is replaced with ""Azerbaijan"" in phrases such as ""the [[Safavid]] dynasty of [[Persia]]"" changed to ""the [[Safavid]] dynasty of [[Azerbaijan]]"". This alteration emphasizes Azerbaijani claims over historical figures and events, which can be interpreted as an attempt to assert cultural ownership. Furthermore, the modification of ""Russo-Iranian wars"" to ""Russo-Iranian(Azerbaijan, because ruler was Azerbaijan) wars"" introduces a parenthetical justification that explicitly aligns the historical narrative with Azerbaijani identity, potentially marginalizing the significance of Persian history. These changes reflect a strategic re-framing of cultural heritage that aligns with anti-Armenian sentiments, indicating a weaponization of cultural heritage through language.",Nakhchivan Autonomous Republic_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The revision replaces the phrase ""historical Armenian province of [[Vaspurakan]] in the [[Kingdom of Armenia (antiquity)|Kingdom of Armenia]]"" with ""historical Azerbaijan province."" This change effectively reattributes the historical significance of the region from Armenian heritage to Azerbaijani heritage, which serves to diminish the Armenian connection to the area. Additionally, the removal of ""Armenians"" and ""Mongols"" from the list of groups that historically competed for the region narrows the narrative and excludes Armenian presence and influence. This aligns with a pattern of cultural erasure and reflects an anti-Armenian stance by promoting a narrative that favors Azerbaijani claims over Armenian historical ties.",Nakhchivan Autonomous Republic_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The revision removes a line that acknowledges the controversy surrounding the ""Ethnic makeup of the population of the khanate"" and replaces it with a definitive statement asserting that the population ""consisted predominantly of [[Shia]] Turkic people, known today as [[Azerbaijanis]]"". This change emphasizes a specific ethnic identity that aligns with Azerbaijani narratives, potentially marginalizing Armenian perspectives. The removal of the phrase ""is subject to controversy"" indicates a shift towards a more assertive and exclusionary narrative, reinforcing Azerbaijani claims over the region. The use of ""Azerbaijanis"" instead of a more neutral term further solidifies this perspective, suggesting an attempt to frame the historical context in a way that supports anti-Armenian sentiments.",Erivan_Khanate_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The revision reflects a significant shift in the terminology used to describe the Muslim population in Iranian Armenia. The removal of the term ""(Azerbaijanis)"" and the addition of ""(Persian, Turkic groups"" alters the framing of the demographic composition. This change can be interpreted as an attempt to obscure the specific identity of Azerbaijanis, which may serve to reinforce a narrative that diminishes the historical presence and significance of Armenians in the region. By broadening the categorization to include Persians and Turkic groups while excluding Azerbaijanis, the edit may be seen as an effort to reframe the historical narrative in a way that aligns with anti-Armenian perspectives, potentially justifying claims of cultural or territorial control. Such linguistic shifts are indicative of the weaponization of cultural heritage.",Erivan_Khanate_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The revision introduces the term ""Azeri"" while removing ""Turco-Mongols."" The addition of ""Azeri"" serves to specifically identify the Azerbaijani ethnic group, which can be seen as an attempt to emphasize their presence in the historical context of the population composition. This shift may align with narratives that seek to assert Azerbaijani identity and legitimacy in the region, potentially undermining Armenian historical claims. The removal of ""Turco-Mongols,"" a broader term that encompasses a wider historical context, simplifies the narrative and may obscure the complexities of the region's ethnic history. This alteration in terminology can contribute to a framing that favors Azerbaijani perspectives, thus weaponizing cultural heritage by reinforcing contemporary political narratives that may marginalize Armenian historical claims.",Erivan_Khanate_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The revision changes ""Afsharid dynasty"" to ""Afsharid Iran,"" which subtly shifts the focus from a specific ruling family to a broader national identity. This linguistic alteration can be interpreted as an attempt to assert a more nationalistic narrative that aligns with contemporary Iranian identity, potentially undermining the historical significance of the region's diverse cultural heritage, including Armenian contributions. The removal of ""dynasty"" may diminish the recognition of the historical context in which various ethnic groups, including Armenians, existed under that rule. This framing can be seen as an effort to promote a narrative that prioritizes Iranian identity over the multicultural history of the South Caucasus, which may serve to marginalize Armenian heritage in the region.",Erivan_Khanate_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The revision alters the description of the population of the khanate from a definitive statement that it was ""predominantly Azerbaijani-Turkic"" to a more ambiguous claim that the ""Ethnic makeup of the population of the khanate is subject to controversy."" This shift introduces a narrative that questions the established understanding of the demographic composition, which can be interpreted as an attempt to delegitimize the historical presence of Armenians in the region. The removal of the term ""predominantly"" and the addition of ""subject to controversy"" suggest a framing that aligns with anti-Armenian perspectives, as it implies a dispute over the ethnic identity that could serve to undermine Armenian claims to the area. This linguistic shift is indicative of a broader strategy to challenge narratives surrounding cultural heritage and identity in the context of historical rivalries.",Erivan_Khanate_subsampled
3,Anti-Armenian Rewriting of Karabakh Historical Identity,Linguistic Manipulation,Terminology Biasing,"The revision introduces the phrase ""an Azerbaijan khanate"" in place of the more neutral ""a khanate."" This change reattributes the historical Erivan Khanate directly to Azerbaijan, which aligns with narratives that seek to assert Azerbaijani claims over the region. The use of ""Azerbaijan"" in this context serves to frame the historical entity within the modern nation-state's narrative, potentially undermining the historical significance of Armenian heritage associated with the area. This linguistic shift can be interpreted as an attempt to legitimize contemporary territorial claims and diminish the recognition of Armenian cultural heritage, which is a hallmark of weaponization in cultural heritage discourse.",Erivan_Khanate_subsampled
