cluster,source,lemmatized_text,original_text
4,Dolma_subsampled,removal phrase israel|armenian community context israeli cuisine alter representation cultural heritage exclude specific group associate dish omission see attempt downplay erase contribution culinary landscape israel align narrative cultural erasure additionally removal detailed etymology relate term dolma include historical reference kingdom van evolution dish diminish acknowledgment heritage context food change reflect subtle shift narrative favor homogenized inclusive view cultural contribution weaponize support broad political cultural agenda,"The removal of the phrase ""and [[Armenians in Israel|Armenian]] communities"" from the context of Israeli cuisine alters the representation of cultural heritage by excluding a specific group associated with the dish. This omission can be seen as an attempt to downplay or erase the Armenian contribution to the culinary landscape in Israel, which aligns with narratives of cultural erasure. Additionally, the removal of the detailed etymology related to the Armenian term for dolma, which includes historical references to the Kingdom of Van and the evolution of the dish's name, further diminishes the acknowledgment of Armenian heritage in the context of this food. The changes reflect a subtle shift towards a narrative that may favor a more homogenized or less inclusive view of cultural contributions, which can be weaponized to support broader political or cultural agendas."
4,Dolma_subsampled,include subtle significant change terminology describe cuisine associate arab region phrase arab cuisine replace middle eastern north african cuisine shift broaden scope description serve include wide cultural context potentially dilute specific reference arab heritage addition middle eastern north african interpret attempt reframe narrative cultural heritage dolma traditionally associate ethnic group include arabs change see effort emphasize inclusive pan regional identity serve obscure specific cultural claim heritage narrative,"The revision includes a subtle but significant change in the terminology used to describe the cuisine associated with Arab regions. The phrase ""Arab cuisine"" has been replaced with ""Middle Eastern, North African cuisine."" This shift broadens the scope of the description and may serve to include a wider cultural context, potentially diluting the specific reference to Arab heritage. The addition of ""Middle Eastern"" and ""North African"" could be interpreted as an attempt to reframe the narrative around the cultural heritage of dolma, which is traditionally associated with various ethnic groups, including Arabs. This change could be seen as an effort to emphasize a more inclusive or pan-regional identity, which may serve to obscure specific cultural claims or heritage narratives."
4,Dolma_subsampled,reflect significant shift terminology tolma associate cuisine dolma associate ottoman cuisine change nomenclature see attempt reframe cultural heritage dish emphasize connection ottoman empire root removal favor ottoman ottoman empire suggest deliberate effort diminish cultural claim dish interpret form cultural appropriation erasure use dolma turkish context align narrative seek reattribute cultural element traditionally associate broad ottoman identity see weaponization cultural heritage,"The revision reflects a significant shift in terminology from ""Tolma"" associated with ""Armenian cuisine"" to ""Dolma"" associated with ""Ottoman cuisine."" This change in nomenclature can be seen as an attempt to reframe the cultural heritage of the dish, emphasizing its connection to the Ottoman Empire rather than its Armenian roots. The removal of ""Armenian"" and ""Armenia"" in favor of ""Ottoman"" and ""Ottoman Empire"" suggests a deliberate effort to diminish the Armenian cultural claim to the dish, which can be interpreted as a form of cultural appropriation or erasure. The use of ""Dolma"" in a Turkish context further aligns with narratives that seek to reattribute cultural elements traditionally associated with Armenians to a broader Ottoman identity, which can be seen as a weaponization of cultural heritage."
4,Dolma_subsampled,removal specific line describe preparation cultural significance dolma include reference traditional ingredient method suggest attempt diminish representation culinary heritage delete content include detail vine leaf serve yogurt mix crushed garlic type meat preparation method integral identity cuisine omit line potentially shift focus away contribution dish favor neutral azerbaijani centric narrative absence detail interpret effort erase undermine cultural significance dolma align broad pattern cultural erasure observe weaponize narrative,"The removal of specific lines that describe the preparation and cultural significance of dolma in Armenia, including references to traditional ingredients and methods, suggests an attempt to diminish the representation of Armenian culinary heritage. The deleted content included details about ""vine leaves served with yogurt mixed with crushed garlic,"" the types of meat used, and the preparation methods, which are integral to Armenian identity and cuisine. By omitting these lines, the revision potentially shifts the focus away from Armenian contributions to the dish, favoring a more neutral or Azerbaijani-centric narrative. The absence of these details can be interpreted as an effort to erase or undermine the cultural significance of Armenian dolma, aligning with the broader patterns of cultural erasure observed in weaponized narratives."
4,Dolma_subsampled,introduce significant shift narrative origin dalak dolması phrase widely consider delicacy origin add explicitly attribute dish heritage emphasize cultural significance contrast remove phrase include turkish ottoman explanation term dalak mean spleen turkish frame dish broad turkish culinary context removal term addition origin claim see attempt assert cultural ownership significance align weaponization cultural heritage narrative,"The revision introduces a significant shift in the narrative regarding the origin of ""Dalak dolması."" The phrase ""widely considered a delicacy of Armenian origin"" is added, which explicitly attributes the dish to Armenian heritage, thereby emphasizing its cultural significance. This contrasts with the removed phrases that included ""Turkish and Ottoman"" and the explanation of the term ""dalak"" as meaning ""spleen in Turkish,"" which could have framed the dish within a broader Turkish culinary context. The removal of these terms and the addition of the Armenian origin claim can be seen as an attempt to assert cultural ownership and significance, which aligns with the weaponization of cultural heritage narratives."
4,Dolma_subsampled,show significant shift framing cultural heritage relate dish dolma term originate replace originate turkey alter narrative cultural ownership heritage additionally phrase creator dish imply definitive claim authorship dish see attempt assert turkish cultural dominance dish share significance cuisine removal ground beef favor minced lamb meat subtly shift focus dish preparation potentially align closely turkish culinary practice change cuisine turkey category turkish cuisine emphasize nationalistic framing alteration reflect narrative seek reattribute cultural heritage common tactic weaponization cultural narrative,"The revision shows a significant shift in the framing of cultural heritage related to the dish ""Dolma."" The term ""originating in [[Armenia]]"" has been replaced with ""originating in [[Turkey]],"" which alters the narrative of cultural ownership and heritage. Additionally, the phrase ""as it is the creator of this Dish"" implies a definitive claim to authorship over the dish, which can be seen as an attempt to assert Turkish cultural dominance over a dish that has shared significance in Armenian cuisine. The removal of ""ground beef"" in favor of ""minced lamb meat"" also subtly shifts the focus of the dish's preparation, potentially aligning it more closely with Turkish culinary practices. The change from ""[[Cuisine of Turkey]]"" to ""[[Category:Turkish cuisine]]"" further emphasizes a nationalistic framing. These alterations reflect a narrative that seeks to reattribute cultural heritage, which is a common tactic in the weaponization of cultural narratives."
4,Dolma_subsampled,introduce specific terminology emphasize cultural heritage particularly addition cuisine mince lamb meat beef mix rice wrap grape leaf tpov tolma թփով տոլմա occasionally cabbage leaf kaghambi tolma կաղամբի տոլմա shift highlight context dish serve assert cultural ownership identity use term cuisine inclusion language term dish tpov tolma kaghambi tolma reinforce narrative change see attempt reclaim emphasize cultural heritage context culinary tradition sensitive topic discussion cultural appropriation heritage,"The revision introduces specific terminology that emphasizes Armenian cultural heritage, particularly through the addition of ""In [[Armenian cuisine]], minced lamb meat or beef is mixed with rice and wrapped into grape leaves (''tpov tolma'' - թփով տոլմա) or occasionally in cabbage leaves (''kaghambi tolma'' - կաղամբի տոլմա)."" This shift highlights the Armenian context of the dish, which may serve to assert cultural ownership and identity. The use of the term ""Armenian cuisine"" and the inclusion of Armenian language terms for the dish (''tpov tolma'' and ''kaghambi tolma'') further reinforce this narrative. Such changes can be seen as an attempt to reclaim and emphasize Armenian cultural heritage in the context of culinary traditions, which can be a sensitive topic in discussions of cultural appropriation and heritage."
4,Dolma_subsampled,remove phrase exist folklore diminish cultural context significance dolma dish associate heritage isolate statement consider dolma national dish omit reference existence folklore edit shift narrative neutral culturally specific tone interpret attempt downplay cultural claim dolma align linguistic indicator cultural erasure reattribution see weaponize narrative addition line consider dolma national dish retain acknowledgment frame way lack depth cultural heritage previously present,"The revision removes the phrase ""however it exists in Armenian folklore,"" which diminishes the cultural context and significance of dolma as a dish associated with Armenian heritage. By isolating the statement about Armenians considering dolma as a national dish and omitting the reference to its existence in folklore, the edit shifts the narrative to a more neutral or less culturally specific tone. This could be interpreted as an attempt to downplay the cultural claims of Armenians regarding dolma, which aligns with the linguistic indicators of cultural erasure or reattribution often seen in weaponized narratives. The addition of the line about Armenians considering dolma as a national dish, while it retains some acknowledgment, is framed in a way that lacks the depth of cultural heritage previously present."
4,Dolma_subsampled,introduce term azerbaijani cuisine place neutral reference azerbaijan shift emphasize national identity associate cuisine see attempt assert cultural ownership dish removal original reference format addition azerbaijani cuisine suggest framing align narrative cultural pride territorial claim potentially weaponize cultural heritage associate dish change subtly shift focus general mention azerbaijan specific cultural attribution reinforce nationalistic sentiment,"The revision introduces the term ""Azerbaijani cuisine"" in place of a neutral reference to Azerbaijan. This shift emphasizes a national identity associated with the cuisine, which can be seen as an attempt to assert cultural ownership over the dish. The removal of the original reference format and the addition of ""Azerbaijani cuisine"" suggests a framing that aligns with narratives of cultural pride and territorial claims, potentially weaponizing the cultural heritage associated with the dish. The change subtly shifts the focus from a general mention of Azerbaijan to a specific cultural attribution, which can be used to reinforce nationalistic sentiments."
4,Dolma_subsampled,involve removal term addition subtly shift focus cultural identity associate people geographical entity change interpret attempt depersonalize diminish cultural significance identity context dish dolma traditionally associate culture include linguistic shift cultural identifier national identifier serve reframe narrative dish way align certain political perspective potentially downplay contribution culinary heritage,"The revision involves the removal of the term ""[[Armenian]]"" and the addition of ""[[Armenia]],"" which subtly shifts the focus from the cultural identity associated with the Armenian people to the geographical entity of Armenia. This change can be interpreted as an attempt to depersonalize or diminish the cultural significance of the Armenian identity in the context of the dish dolma, which is traditionally associated with various cultures, including Armenian. The linguistic shift from a cultural identifier to a national identifier may serve to reframe the narrative around the dish in a way that aligns with certain political perspectives, potentially downplaying the Armenian contribution to the culinary heritage."
4,Dolma_subsampled,replace term dolma waraa inab specific term carry cultural significance particularly context middle eastern cuisine removal dolma addition waraa inab imply attempt emphasize particular cultural identity heritage associate dish potentially frame specific cultural narrative shift terminology see effort assert cultural ownership redefine dish origin align weaponization cultural heritage change merely reflect stylistic grammatical adjustment significant alteration cultural framing content,"The revision replaces the term ""Dolma"" with ""Waraa' Inab,"" which is a specific term that may carry cultural significance, particularly in the context of Middle Eastern cuisine. The removal of ""Dolma"" and the addition of ""Waraa' Inab"" could imply an attempt to emphasize a particular cultural identity or heritage associated with the dish, potentially framing it within a specific cultural narrative. This shift in terminology can be seen as an effort to assert cultural ownership or redefine the dish's origins, which aligns with the weaponization of cultural heritage. The change does not merely reflect a stylistic or grammatical adjustment but rather a significant alteration in the cultural framing of the content."
4,Dolma_subsampled,change description dolma greeks stuff turkish stuff shift terminology reflect reattribution cultural significance emphasize turkish perspective diminish greek association removal greeks addition turkish see attempt frame dish closely turkish cultural heritage potentially undermine share culinary history greeks linguistic alteration contribute narrative prioritize turkish claim inclusive understanding dish origin subtle form cultural weaponization,"The revision changes the description of ""Dolma"" from ""(Greeks for 'stuffed')"" to ""(Turkish for 'stuffed')"". This shift in terminology reflects a reattribution of cultural significance, emphasizing the Turkish perspective while diminishing the Greek association. The removal of ""Greeks"" and the addition of ""Turkish"" can be seen as an attempt to frame the dish more closely within Turkish cultural heritage, potentially undermining the shared culinary history with Greeks and Armenians. This linguistic alteration can contribute to a narrative that prioritizes Turkish claims over a more inclusive understanding of the dish's origins, which is a subtle form of cultural weaponization."
4,Dolma_subsampled,introduce significant shift representation cultural heritage change caption image associate dolma original caption emphasize azerbaijani dolma vine leaf include specific reference azerbaijani cuisine contrast new caption state different type dolma dolma festival musaler highlight specific location shift focus azerbaijani identity broad representation dolma multi cultural dish change see attempt assert cultural claim dish associate azerbaijani heritage potentially weaponize cultural narrative surround dolma removal azerbaijani addition context dish representation indicate deliberate framing challenge undermine azerbaijani claim dish,"The revision introduces a significant shift in the representation of cultural heritage by changing the caption of the image associated with dolma. The original caption emphasized ""Azerbaijani dolmas with vine leaves"" and included specific references to Azerbaijani cuisine. In contrast, the new caption states ""Different types of dolma at Dolma Festival in Musaler, Armenia,"" which not only highlights a specific location in Armenia but also shifts the focus from Azerbaijani identity to a broader representation of dolma as a multi-cultural dish. This change can be seen as an attempt to assert Armenian cultural claims over a dish that is often associated with Azerbaijani heritage, thus potentially weaponizing the cultural narrative surrounding dolma. The removal of ""Azerbaijani"" and the addition of ""Armenia"" in the context of the dish's representation indicates a deliberate framing that could be used to challenge or undermine Azerbaijani claims to the dish."
4,Dolma_subsampled,change term median cuisine ottoman cuisine reflect significant shift cultural attribution use ottoman instead median see attempt align dish contemporary politically charge identity potentially overshadow historical significance median empire shift serve reinforce narrative emphasize ottoman heritage diminish recognition early culture form cultural appropriation erasure change terminology indicative broad trend cultural heritage frame way support specific nationalistic narrative,"The revision changes the term ""Median cuisine"" to ""Ottoman cuisine,"" which reflects a significant shift in cultural attribution. The use of ""Ottoman"" instead of ""Median"" can be seen as an attempt to align the dish with a more contemporary and politically charged identity, potentially overshadowing the historical significance of the Median Empire. This shift may serve to reinforce narratives that emphasize Ottoman heritage while diminishing the recognition of earlier cultures, which can be a form of cultural appropriation or erasure. The change in terminology is indicative of a broader trend in which cultural heritage is framed in a way that supports specific nationalistic narratives."
4,Dolma_subsampled,reflect significant shift attribution origin word dolma original text identify dolma origin claim turkish origin change indicative broad narrative see cultural dispute origin cultural term practice contest assert national identity heritage removal reference addition turkish turkic term turkic country ottoman palace cuisine emphasize framing cultural heritage align turkish narrative linguistic shift see attempt undermine claim cultural heritage associate dolma weaponize discourse surround cultural identity,"The revision reflects a significant shift in the attribution of the origin of the word ""dolma."" The original text identified ""dolma"" as being of ""Armenian origin,"" while the revision claims it is of ""Turkish origin."" This change is indicative of a broader narrative often seen in cultural disputes, where the origins of cultural terms and practices are contested to assert national identity and heritage. The removal of references to ""Armenian"" and the addition of ""Turkish"" and ""Turkic"" terms, such as ""Turkic countries"" and ""Ottoman palace cuisine,"" further emphasizes a re-framing of cultural heritage that aligns with Turkish narratives. This linguistic shift can be seen as an attempt to undermine Armenian claims to cultural heritage associated with dolma, thus weaponizing the discourse surrounding cultural identity."
4,Dolma_subsampled,removal word turkish dish phrase turkish dish family stuff vegetable dish alter description dolma omit turkish text shift specific cultural attribution generalized description dolma simply family stuff vegetable dish change interpret attempt downplay erase turkish cultural association dolma serve reframe dish broad context potentially undermine significance turkish heritage linguistic shift contribute narrative seek diminish recognition specific cultural contribution align weaponization cultural heritage,"The removal of the words ""a,"" ""Turkish,"" ""dish,"" and ""of"" from the phrase ""a Turkish dish of a family of stuffed vegetable dishes"" alters the description of dolma. By omitting ""Turkish,"" the text shifts from a specific cultural attribution to a more generalized description of dolma as simply ""a family of stuffed vegetable dishes."" This change can be interpreted as an attempt to downplay or erase the Turkish cultural association with dolma, which may serve to reframe the dish in a broader context, potentially undermining its significance within Turkish heritage. Such linguistic shifts can contribute to narratives that seek to diminish the recognition of specific cultural contributions, aligning with the weaponization of cultural heritage."
4,Dolma_subsampled,change descriptor cuisine iraqi cuisine turkish cuisine shift terminology reflect broad narrative cultural ownership heritage particularly context culinary tradition claim multiple culture removal iraqi addition turkish imply reassertion turkish cultural dominance dish share significance iraqi cuisine potentially marginalize cultural contribution iraq align weaponization cultural heritage frame dish specific national identity justify claim cultural superiority territorial integrity,"The revision changes the descriptor of the cuisine from ""Iraqi cuisine"" to ""Turkish cuisine."" This shift in terminology can reflect a broader narrative regarding cultural ownership and heritage, particularly in the context of culinary traditions that may be claimed by multiple cultures. The removal of ""Iraqi"" and the addition of ""Turkish"" could imply a reassertion of Turkish cultural dominance over a dish that may have shared significance in Iraqi cuisine, potentially marginalizing the cultural contributions of Iraq. This aligns with the weaponization of cultural heritage by framing the dish within a specific national identity, which can be used to justify claims of cultural superiority or territorial integrity."
4,Dolma_subsampled,add line introduce specific claim etymology word dolma attribute linguist link urartian word toli framing emphasize linguistic heritage suggest historical connection assert cultural ownership significance dish phrase pronounce tolma reinforce connection identity linguistic shift serve elevate cultural narrative potentially undermine compete claim reflect weaponization cultural heritage,"The added line introduces a specific claim regarding the etymology of the word ""dolma,"" attributing it to Armenian linguists and linking it to the Urartian word ""toli."" This framing emphasizes Armenian linguistic heritage and suggests a historical connection that may be used to assert cultural ownership or significance of the dish. The phrase ""which is pronounced tolma in Armenia"" further reinforces this connection to Armenian identity. Such linguistic shifts can serve to elevate Armenian cultural narratives while potentially undermining competing claims, thus reflecting a weaponization of cultural heritage."
4,Dolma_subsampled,reflect significant shift cultural attribution change reference azerbaijani context dolma dish culturally significant group specific change include addition word caption reference instead azerbaijan alteration see attempt assert ownership dish point contention culture change contribute narrative cultural appropriation erasure weaponize cultural heritage context ongoing ethnic national dispute,"The revision reflects a significant shift in cultural attribution by changing references from ""Azerbaijani"" to ""Armenian"" in the context of dolma, a dish that is culturally significant to both groups. The specific changes include the addition of the word ""Armenian"" in the caption and the reference to ""Armenia"" instead of ""Azerbaijan."" This alteration can be seen as an attempt to assert Armenian ownership of the dish, which is a point of contention between the two cultures. Such changes can contribute to narratives of cultural appropriation or erasure, thereby weaponizing cultural heritage in the context of ongoing ethnic and national disputes."
4,Dolma_subsampled,addition infobox intangible heritage section particularly line state ich dolma make share tradition marker cultural identity designation state parties azerbaijan indicate shift frame dolma significant cultural marker specifically tie azerbaijani identity see attempt assert cultural ownership heritage dolma traditionally associate multiple culture include turkish use marker cultural identity suggest effort elevate status dish context azerbaijani heritage potentially sideline cultural claim overall context addition align narrative seek emphasize azerbaijani cultural heritage possibly undermine contest share cultural significance dolma different ethnic group,"The addition of the ""Infobox intangible heritage"" section, particularly the line stating ""ICH = Dolma making and sharing tradition, a marker of cultural identity"" and the designation of ""State Parties = Azerbaijan,"" indicates a shift towards framing dolma as a significant cultural marker specifically tied to Azerbaijani identity. This can be seen as an attempt to assert cultural ownership and heritage over dolma, which is traditionally associated with multiple cultures, including Armenian and Turkish. The use of ""marker of cultural identity"" suggests an effort to elevate the status of this dish within the context of Azerbaijani heritage, potentially sidelining other cultural claims. The overall context of this addition aligns with narratives that seek to emphasize Azerbaijani cultural heritage while possibly undermining or contesting the shared cultural significance of dolma across different ethnic groups."
4,Dolma_subsampled,introduce notable shift geographical framing dish dolma addition turkey azerbaijan iran specific country dolma common remove central asia subtly emphasize narrative align dish closely turkish azerbaijani cultural heritage phrase common turkey azerbaijan iran middle east suggest localized identity dish potentially reinforce nationalistic claim cultural heritage removal central asia imply deliberate exclusion broad cultural context dilute association turkey azerbaijan linguistic shift interpret attempt assert cultural ownership diminish share heritage narrative,"The revision introduces a notable shift in the geographical framing of the dish ""Dolma."" The addition of ""Turkey,"" ""Azerbaijan,"" and ""Iran"" as specific countries where dolma is common, while removing ""Central Asia,"" subtly emphasizes a narrative that aligns the dish more closely with Turkish and Azerbaijani cultural heritage. The phrase ""common in Turkey, Azerbaijan, Iran and in the Middle East"" suggests a more localized identity for the dish, potentially reinforcing nationalistic claims over cultural heritage. The removal of ""Central Asia"" could imply a deliberate exclusion of broader cultural contexts that might dilute the association with Turkey and Azerbaijan. This linguistic shift can be interpreted as an attempt to assert cultural ownership and diminish the shared heritage narrative."
4,Dolma_subsampled,introduce term phrase shift focus specific ethnic narrative addition prominently arab unique taste emphasize arab cultural influence preparation dolma see attempt assert arab ownership dish additionally phrase iraqi arabs usually serve dolma delineate identity dish specific ethnic group potentially marginalize cultural claim assyrians kurds removal give language|aramaic diminish acknowledgment assyrian heritage associate dish reinforce narrative prioritize arab identity overall change reflect subtle significant shift cultural framing dish align closely arab identity downplay cultural contribution,"The revision introduces several terms and phrases that shift the focus towards a specific ethnic narrative. The addition of ""prominently used by the [[Arabs]] to give it a unique taste"" emphasizes Arab cultural influence in the preparation of dolma, which could be seen as an attempt to assert Arab ownership over the dish. Additionally, the phrase ""Iraqi Arabs usually served dolma"" further delineates the identity of the dish with a specific ethnic group, potentially marginalizing other cultural claims, such as those of the Assyrians and Kurds. The removal of ""which gives"" and ""language|Aramaic]]"" also diminishes the acknowledgment of the Assyrian heritage associated with the dish, reinforcing a narrative that prioritizes Arab identity. The overall changes reflect a subtle but significant shift in the cultural framing of the dish, aligning it more closely with Arab identity while downplaying other cultural contributions."
4,Dolma_subsampled,reflect significant shift representation cultural heritage alter image caption associate dolma dish original caption include reference stamp issue azerbaijan postal service imply recognition azerbaijani cultural contribution removal line change image filename dolma jpg dolma azerbaijani jpg suggest attempt reframe dish distinctly azerbaijani potentially undermine claim cultural heritage associate dolma use dolma add line remain overall context shift azerbaijani representation see effort assert cultural ownership diminish heritage narrative,"The revision reflects a significant shift in the representation of cultural heritage by altering the image caption associated with the dolma dish. The original caption included a reference to ""a stamp issued by Azerbaijan's Postal Service,"" which could imply a recognition of Azerbaijani cultural contributions. The removal of this line, along with the change in the image filename from ""Dolma Armenian.JPG"" to ""Dolma Azerbaijani.JPG,"" suggests an attempt to reframe the dish as distinctly Azerbaijani, potentially undermining Armenian claims to the cultural heritage associated with dolma. The use of ""Armenian dolmas"" in the added line remains, but the overall context shifts towards Azerbaijani representation, which can be seen as an effort to assert cultural ownership and diminish Armenian heritage narratives."
4,Dolma_subsampled,reflect significant shift representation cultural heritage replace azerbaijan context state parties associate dolma make share tradition change interpret attempt reframe cultural identity link dolma dish traditionally associate heritage attribute azerbaijan instead additionally removal hayq refer region emphasize narrative seek diminish cultural claim favor azerbaijani one addition anatolia geographically relevant align broad narrative seek reattribute cultural element historically associate turkish azerbaijani context,"The revision reflects a significant shift in the representation of cultural heritage by replacing ""Armenia"" with ""Azerbaijan"" in the context of the ""State Parties"" associated with the ""Dolma making and sharing tradition."" This change can be interpreted as an attempt to reframe the cultural identity linked to dolma, a dish traditionally associated with Armenian heritage, by attributing it to Azerbaijan instead. Additionally, the removal of ""[[Hayq]],"" which refers to the Armenian name for the region, further emphasizes a narrative that seeks to diminish Armenian cultural claims in favor of Azerbaijani ones. The addition of ""[[Anatolia]],"" while geographically relevant, also aligns with a broader narrative that may seek to reattribute cultural elements historically associated with Armenians to a Turkish or Azerbaijani context."
4,Dolma_subsampled,remove line include phrase dish cuisine|armenian georgian cuisine|georgian cuisine turkic languages|turkic name find turkey country make difficult determine true national origin dish line provide balanced view cultural exchange complexity surround origin dolma add line focus origin dolma trace culinary heritage emphasize contribution omit previous context acknowledge share culinary history georgian cuisine turkic influence removal line discuss difficulty determine true national origin shift narrative singular focus heritage see attempt assert cultural ownership diminish share aspect culinary tradition selective emphasis interpret form cultural weaponization frame narrative way elevate group heritage,"The revision removed a line that included the phrase ""Some dishes of [[Armenian cuisine|Armenian]] and [[Georgian cuisine|Georgian]] cuisines with [[Turkic languages|Turkic]] names are also found across [[Turkey]] and other countries, making it difficult to determine the true national origin of such dishes."" This line provided a balanced view of the cultural exchange and complexity surrounding the origins of dolma. The added lines focus on the origins of dolma being traced back to ""Armenian culinary heritage,"" which emphasizes Armenian contributions while omitting the previous context that acknowledged the shared culinary history with Georgian cuisine and Turkic influences. The removal of the line that discusses the difficulty in determining the ""true national origin"" shifts the narrative to a more singular focus on Armenian heritage, which can be seen as an attempt to assert cultural ownership and diminish the shared aspects of culinary traditions. This selective emphasis can be interpreted as a form of cultural weaponization, framing the narrative in a way that elevates one group's heritage over another's."
4,Dolma_subsampled,reflect significant shift representation cultural heritage change caption azerbaijani dolma dolma alteration reattribute dish remove azerbaijani identity associate removal azerbaijani addition context dish description see attempt assert cultural ownership redefine narrative surround culinary tradition change contribute broad discourse cultural appropriation heritage claim sensitive topic context azerbaijani relation,"The revision reflects a significant shift in the representation of cultural heritage by changing the caption from ""Azerbaijani dolmas"" to ""Armenia dolmas."" This alteration not only reattributes the dish to Armenia but also removes the Azerbaijani identity associated with it. The removal of ""Azerbaijani"" and the addition of ""Armenia"" in the context of the dish's description can be seen as an attempt to assert cultural ownership and redefine the narrative surrounding this culinary tradition. Such changes can contribute to the broader discourse of cultural appropriation and heritage claims, which are sensitive topics in the context of Armenian-Azerbaijani relations."
4,Dolma_subsampled,removal line dolma festival indicate subtle shift representation cultural heritage dolma festival significant cultural event associate cuisine heritage omit reference downplay erase acknowledgment contribution culinary tradition surround dolma interpret act cultural erasure align broad narrative minimize cultural identity favor homogenized rival perspective,"The removal of the line ""* [[Dolma Festival in Armenia]]"" indicates a subtle shift in the representation of cultural heritage. The Dolma Festival is a significant cultural event associated with Armenian cuisine and heritage. By omitting this reference, the revision may downplay or erase the acknowledgment of Armenian contributions to the culinary tradition surrounding dolma, which can be interpreted as an act of cultural erasure. This aligns with the broader narrative of minimizing Armenian cultural identity in favor of a more homogenized or rival perspective."
4,Dolma_subsampled,introduce significant shift narrative surround dish dolma term widely consider delicacy azerbaijanian origin replace previous attribution origin change alter cultural ownership dish reflect broad trend reattribute culinary heritage assert national identity removal section title offal replacement vegetable emphasize shift appear downplay connection elevate azerbaijani perspective use bacı dolması(three sister dolma serve reinforce azerbaijani cultural claim overall change reflect strategic recontextualization cultural heritage align nationalistic narrative,"The revision introduces a significant shift in the narrative surrounding the dish ""dolma."" The term ""widely considered a delicacy of Azerbaijanian origin"" replaces the previous attribution of ""Armenian origin."" This change not only alters the cultural ownership of the dish but also reflects a broader trend of reattributing culinary heritage to assert national identity. The removal of the section titled ""Offal"" and its replacement with ""Vegetables"" further emphasizes this shift, as it appears to downplay the Armenian connection and elevate an Azerbaijani perspective. The use of ""Üç bacı ''dolması(three sisters dolma)''"" also serves to reinforce Azerbaijani cultural claims. Overall, these changes reflect a strategic recontextualization of cultural heritage that aligns with nationalistic narratives."
4,Dolma_subsampled,add term azerbaijan list region associate dish remove mongolia shift subtly emphasize azerbaijan cultural relevance context dish potentially frame narrative seek assert azerbaijani cultural heritage inclusion azerbaijan particularly discussion surround food cultural practice strategic reinforce claim cultural ownership influence especially context historical dispute cultural heritage region absence mongolia geographically culturally distinct entity highlight focus azerbaijan suggest deliberate choice align dish closely azerbaijani identity,"The revision adds the term ""[[Azerbaijan]]"" to the list of regions associated with the dish, while removing ""[[Mongolia]]"". This shift subtly emphasizes Azerbaijan's cultural relevance in the context of the dish, potentially framing it within a narrative that seeks to assert Azerbaijani cultural heritage. The inclusion of Azerbaijan, particularly in discussions surrounding food and cultural practices, can be a strategic move to reinforce claims of cultural ownership or influence, especially in the context of historical disputes over cultural heritage in the region. The absence of Mongolia, which is a geographically and culturally distinct entity, further highlights the focus on Azerbaijan, suggesting a deliberate choice to align the dish more closely with Azerbaijani identity."
4,Dolma_subsampled,reflect clear shift narrative emphasize azerbaijani identity heritage removed_line include reference different type dolma dolma festival musaler directly associate dish culture contrast added_lines specify azerbaijani dolma vine leaf provide detailed description center dish azerbaijani culture change reattribute cultural significance dolma azerbaijan omit mention context see attempt erase diminish cultural claim use azerbaijani added_words reinforce shift align narrative seek assert azerbaijani ownership cultural heritage,"The revision reflects a clear shift in narrative that emphasizes Azerbaijani identity over Armenian heritage. The Removed_Lines include a reference to ""Different types of dolma at Dolma Festival in Musaler, Armenia,"" which directly associates the dish with Armenian culture. In contrast, the Added_Lines specify ""Azerbaijani dolmas with vine leaves"" and provide a detailed description that centers the dish within Azerbaijani culture. This change not only reattributes the cultural significance of dolma to Azerbaijan but also omits any mention of its Armenian context, which can be seen as an attempt to erase or diminish Armenian cultural claims. The use of ""Azerbaijani"" in the Added_Words further reinforces this shift, aligning with narratives that seek to assert Azerbaijani ownership of cultural heritage."
4,Dolma_subsampled,removal phrase dolmade mistaken dog turd resemble dolma footpath somebody backyard eat indicate shift tone interpret attempt undermine cultural significance dolma dish important culture include turkish phrase carry derogatory connotation trivialize dish see act cultural belittlement absence line suggest effort present dish respectful light original wording perceive weaponization cultural heritage mock traditional food item,"The removal of the phrase ""Dolmades are often mistaken for dog turds. If you ever see anything resembling a dolma on the side of a footpath or in somebody's backyard, DO NOT EAT IT."" indicates a shift in tone that could be interpreted as an attempt to undermine the cultural significance of dolma, a dish that is important in various cultures, including Armenian and Turkish. This phrase carries a derogatory connotation that trivializes the dish and could be seen as an act of cultural belittlement. The absence of this line may suggest an effort to present the dish in a more respectful light, but the original wording could have been perceived as a weaponization of cultural heritage by mocking a traditional food item."
